dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-02-28,2025-02-28 23:33:00,ORD-20250228-0001,1,C0071,R002,,M013,3,315.68,5,20,73,UPI,Cancelled,Mumbai
2025-02-28,2025-02-28 14:39:00,ORD-20250228-0002,2,C0168,R019,,M004,3,442.32,25,0,61,UPI,Cancelled,Bangalore
2025-02-28,2025-02-28 20:01:00,ORD-20250228-0003,3,C0093,R002,A007,M020,2,168.48,5,40,23,COD,Delivered,Bangalore
2025-02-28,2025-02-28 23:35:00,ORD-20250228-0004,4,C0110,R012,A002,M016,1,443.47,10,49,62,Wallet,Delivered,Hyderabad
2025-02-28,2025-02-28 10:56:00,ORD-20250228-0005,5,C0007,R014,A002,M006,2,417.23,10,30,22,Wallet,Cancelled,Delhi
2025-02-28,2025-02-28 17:28:00,ORD-20250228-0006,6,C0103,R004,A008,M019,1,115.11,0,20,29,Card,Delivered,Delhi
2025-02-28,2025-02-28 13:46:00,ORD-20250228-0007,7,C0054,R012,A006,M007,2,210.32,25,20,60,Card,Delivered,Mumbai
2025-02-28,2025-02-28 22:17:00,ORD-20250228-0008,8,C0184,R001,A005,M019,4,326.1,0,49,57,COD,Delivered,Delhi
2025-02-28,2025-02-28 18:41:00,ORD-20250228-0009,9,C0033,R010,A003,M010,1,228.07,0,20,48,Card,Delivered,mumbai
2025-02-28,2025-02-28 13:09:00,ORD-20250228-0010,10,C0184,R006,A005,M007,2,396.75,5,40,47,COD,Cancelled,Chennai
2025-02-28,2025-02-28 14:06:00,ORD-20250228-0011,11,C0076,R011,A014,M005,3,256.42,25,30,59,Net Banking,Cancelled,Pune
2025-02-28,2025-02-28 13:17:00,ORD-20250228-0012,12,C0069,R003,A010,M001,3,₹327.06,15,20,63,COD,Delivered,Hyderabad
2025-02-28,2025-02-28 20:08:00,ORD-20250228-0013,13,C0069,R010,A013,M009,2,182.77,15,30,-73,Wallet,Delivered,mumbai
2025-02-28,2025-02-28 17:20:00,ORD-20250228-0014,14,C0068,R016,A013,M005,1, 355.24 ,20,40,26,UPI,Delivered,Delhi
2025-02-28,2025-02-28 21:27:00,ORD-20250228-0015,15,C0045,R006,A011,M001,4,244.11,10,49,74,Card,Delivered,DELHI
2025-02-28,2025-02-28 14:37:00,ORD-20250228-0016,16,C0034,R014,A015,M004,2,82.15,0,49,-69,COD,Delivered,Mumbai
2025-02-28,2025-02-28 21:30:00,ORD-20250228-0017,17,C0165,R017,A009,M001,2,₹143.29,0,30,26,UPI,Delivered,Pune
2025-02-28,2025-02-28 22:09:00,ORD-20250228-0018,18,C0051,R012,A002,M009,2,98.37,0,49,69,UPI,Delivered,Bangalore
2025-02-28,2025-02-28 15:05:00,ORD-20250228-0019,19,C0006,R001,A010,M006,2,392.26,5,30,65,Card,Delivered,Hyderabad
2025-02-28,2025-02-28 12:27:00,ORD-20250228-0020,20,C0009,R008,A005,M006,1,283.85,0,0,29,Wallet,Delivered,Delhi
2025-02-28,2025-02-28 17:06:00,ORD-20250228-0021,21,C0089,R002,A003,M013,3,221.05,15,49,25,UPI,Delivered,DELHI
2025-02-28,2025-02-28 15:07:00,ORD-20250228-0022,22,C0092,R003,A014,M006,4, 419.06 ,25,30,51,UPI,Delivered,Delhi
2025-02-28,2025-02-28 22:28:00,ORD-20250228-0023,23,C0029,R012,,M019,3,388.14,25,20,59,UPI,Cancelled,Delhi
2025-02-28,2025-02-28 12:20:00,ORD-20250228-0024,24,C0155,R019,A009,M014,2,179.56,25,49,73,Net Banking,Delivered,Delhi
2025-02-28,2025-02-28 15:19:00,ORD-20250228-0025,25,C0169,R006,A015,M019,3,329.07,15,40,20,Card,Delivered,mumbai
2025-02-28,2025-02-28 20:55:00,ORD-20250228-0026,26,C0168,R016,A002,M002,1,354.43,5,30,27,COD,Delivered,Chennai
2025-02-28,2025-02-28 19:09:00,ORD-20250228-0027,27,C0030,R016,A001,M006,3,358.72,20,40,30,UPI,Delivered,Pune
2025-02-28,2025-02-28 20:14:00,ORD-20250228-0028,28,C0139,R015,A002,M002,3,192.44,0,49,63,Card,Delivered,Pune
2025-02-28,2025-02-28 19:45:00,ORD-20250228-0029,29,C0030,R020,A007,M005,3,328.42,5,40,56,Card,Delivered,DELHI
2025-02-28,2025-02-28 11:17:00,ORD-20250228-0030,30,C0058,R003,A015,M007,3, 88.58 ,0,49,49,UPI,Delivered,Delhi
2025-02-28,2025-02-28 10:57:00,ORD-20250228-0031,31,C0105,R008,A005,M018,3,167.03,15,0,57,Wallet,Delivered,Delhi
2025-02-28,2025-02-28 20:37:00,ORD-20250228-0032,32,C0125,R017,A002,M011,4,301.3,20,49,50,UPI,Delivered,Hyderabad
2025-02-28,2025-02-28 14:23:00,ORD-20250228-0033,33,C0155,R009,,M018,3,₹308.3,0,49,71,UPI,Cancelled,Kolkata
2025-02-28,2025-02-28 19:20:00,ORD-20250228-0034,34,C0103,R020,A009,M018,2,149.64,0,40,45,COD,Delivered,Kolkata
2025-02-28,2025-02-28 22:24:00,ORD-20250228-0035,35,C0074,R001,A008,M008,3,81.08,0,40,-32,UPI,Delivered,Mumbai
2025-02-28,2025-02-28 16:28:00,ORD-20250228-0036,36,C0029,R002,A010,M019,4,₹216.72,15,49,25,UPI,Delivered,DELHI
2025-02-28,2025-02-28 16:21:00,ORD-20250228-0037,37,C0056,R016,A006,M010,3,343.73,15,40,39,Card,Delivered,Pune
2025-02-28,2025-02-28 19:15:00,ORD-20250228-0038,38,C0066,R015,A003,M017,4,271.37,25,49,70,COD,Delivered,Bangalore
2025-02-28,2025-02-28 10:05:00,ORD-20250228-0039,39,C0154,R015,A004,M002,1,261.5,20,20,30,COD,Delivered,Chennai
2025-02-28,2025-02-28 15:58:00,ORD-20250228-0040,40,C0136,R018,A012,M004,1,141.2,15,0,-49,Wallet,Delivered,Pune
2025-02-28,2025-02-28 14:08:00,ORD-20250228-0041,41,C0068,R013,A012,M015,1,102.61,15,49,43,Card,Delivered,mumbai
2025-02-28,2025-02-28 11:11:00,ORD-20250228-0042,42,C0087,R009,,M010,4,290.23,20,0,31,Wallet,Cancelled,Mumbai
2025-02-28,2025-02-28 23:04:00,ORD-20250228-0043,43,C0169,R009,A010,M001,1,203.85,20,20,56,Card,Delivered,Bangalore
2025-02-28,2025-02-28 23:07:00,ORD-20250228-0044,44,C0108,R012,A014,M008,4,382.17,0,40,72,Net Banking,Delivered,mumbai
2025-02-28,2025-02-28 22:28:00,ORD-20250228-0023,23,C0029,R012,,M019,3,388.14,25,20,59,UPI,Cancelled,Delhi
2025-02-28,2025-02-28 22:28:00,ORD-20250228-0023,23,C0029,R012,,M019,3,388.14,25,20,59,UPI,Cancelled,Delhi
2025-02-28,2025-02-28 13:09:00,ORD-20250228-0010,10,C0184,R006,A005,M007,2,396.75,5,40,47,COD,Cancelled,Chennai
