dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-01,2025-01-01 16:32:00,ORD-20250101-0001,1,C0199,R020,A001,M016,2,271.91,25,49,39,COD,Cancelled,mumbai
2025-01-01,2025-01-01 18:21:00,ORD-20250101-0002,2,C0140,R012,A004,M009,2,183.23,10,30,60,Net Banking,Delivered,Chennai
2025-01-01,2025-01-01 17:22:00,ORD-20250101-0003,3,C0144,R009,A011,M010,4,411.43,0,30,17,UPI,Delivered,Chennai
2025-01-01,2025-01-01 17:41:00,ORD-20250101-0004,4,C0066,R016,A009,M007,3,425.22,5,20,18,Wallet,Delivered,Hyderabad
2025-01-01,2025-01-01 20:14:00,ORD-20250101-0005,5,C0014,R004,A008,M014,1,332.04,0,40,56,Net Banking,Delivered,mumbai
2025-01-01,2025-01-01 20:12:00,ORD-20250101-0006,6,C0194,R010,A001,M011,1,321.35,0,20,41,COD,Delivered,Mumbai
2025-01-01,2025-01-01 23:25:00,ORD-20250101-0007,7,C0127,R006,,M010,1,423.53,25,20,69,Card,Cancelled,Hyderabad
2025-01-01,2025-01-01 22:07:00,ORD-20250101-0008,8,C0085,R006,A012,M015,2,85.21,5,20,54,Net Banking,Delivered,Kolkata
2025-01-01,2025-01-01 18:20:00,ORD-20250101-0009,9,C0023,R013,A003,M004,4,199.73,5,40,63,Card,Delivered,Pune
2025-01-01,2025-01-01 19:46:00,ORD-20250101-0010,10,C0147,R001,A012,M009,2,102.99,20,49,74,Card,Delivered,Delhi
2025-01-01,2025-01-01 20:58:00,ORD-20250101-0011,11,C0076,R012,A003,M020,4,136.68,20,49,73,Wallet,Delivered,Hyderabad
2025-01-01,2025-01-01 22:15:00,ORD-20250101-0012,12,C0175,R020,A009,M003,3,108.9,5,49,49,Card,Delivered,DELHI
2025-01-01,2025-01-01 17:07:00,ORD-20250101-0013,13,C0175,R007,A015,M019,4,379.22,25,49,18,Card,Delivered,Mumbai
2025-01-01,2025-01-01 16:16:00,ORD-20250101-0014,14,C0001,R007,A007,M019,3,339.14,0,40,17,COD,Delivered,Bangalore
2025-01-01,2025-01-01 22:41:00,ORD-20250101-0015,15,C0187,R014,A007,M012,4,401.76,0,30,22,Wallet,Out for Delivery,Kolkata
2025-01-01,2025-01-01 18:08:00,ORD-20250101-0016,16,C0187,R008,A005,M001,4,329.19,5,20,44,Card,Delivered,Hyderabad
2025-01-01,2025-01-01 21:48:00,ORD-20250101-0017,17,C0029,R002,A015,M014,1,₹169.05,0,40,53,UPI,Delivered,Hyderabad
2025-01-01,2025-01-01 21:02:00,ORD-20250101-0018,18,C0103,R015,A013,M008,1,131.85,15,49,53,Card,Delivered,Hyderabad
2025-01-01,2025-01-01 14:56:00,ORD-20250101-0019,19,C0037,R017,A005,M008,1,285.99,0,40,50,Card,Delivered,Kolkata
2025-01-01,2025-01-01 22:33:00,ORD-20250101-0020,20,C0082,R014,A007,M014,2,359.13,10,20,66,UPI,Delivered,DELHI
2025-01-01,2025-01-01 16:26:00,ORD-20250101-0021,21,C0143,R017,A005,M005,2,₹202.2,25,30,20,COD,Delivered,Mumbai
2025-01-01,2025-01-01 14:24:00,ORD-20250101-0022,22,C0173,R020,A002,M020,2,377.72,5,40,28,Card,Delivered,Pune
2025-01-01,2025-01-01 10:13:00,ORD-20250101-0023,23,C0049,R004,,M016,2,226.75,10,40,44,Card,Cancelled,Pune
2025-01-01,2025-01-01 14:23:00,ORD-20250101-0024,24,C0132,R016,A012,M015,4,361.8,15,40,17,COD,Delivered,Bangalore
2025-01-01,2025-01-01 10:16:00,ORD-20250101-0025,25,C0142,R019,A005,M019,2,152.59,5,40,50,Card,Delivered,Pune
2025-01-01,2025-01-01 22:52:00,ORD-20250101-0026,26,C0126,R016,A013,M015,3,142.63,0,49,17,UPI,Delivered,Mumbai
2025-01-01,2025-01-01 22:00:00,ORD-20250101-0027,27,C0106,R005,A003,M008,1,160.93,25,40,-16,Wallet,Delivered,Kolkata
2025-01-01,2025-01-01 10:01:00,ORD-20250101-0028,28,C0136,R009,A001,M018,4,378.28,0,49,24,Wallet,Out for Delivery,DELHI
2025-01-01,2025-01-01 14:52:00,ORD-20250101-0029,29,C0091,R009,A007,M013,4,289.05,0,0,20,Net Banking,Delivered,DELHI
2025-01-01,2025-01-01 17:03:00,ORD-20250101-0030,30,C0164,R001,A014,M006,4,318.62,0,49,-73,COD,Delivered,mumbai
2025-01-01,2025-01-01 14:02:00,ORD-20250101-0031,31,C0020,R009,A001,M018,2,423.64,0,40,74,COD,Delivered,Hyderabad
2025-01-01,2025-01-01 19:53:00,ORD-20250101-0032,32,C0100,R018,A012,M011,2,372.48,15,0,21,UPI,Delivered,Chennai
2025-01-01,2025-01-01 19:49:00,ORD-20250101-0033,33,C0158,R020,,M013,3,369.91,20,40,26,Net Banking,Cancelled,Delhi
2025-01-01,2025-01-01 22:39:00,ORD-20250101-0034,34,C0076,R008,A003,M003,4,343.32,15,30,21,Card,Delivered,mumbai
2025-01-01,2025-01-01 15:48:00,ORD-20250101-0035,35,C0070,R004,A007,M005,4,286.08,0,30,50,Wallet,Delivered,Chennai
2025-01-01,2025-01-01 23:24:00,ORD-20250101-0036,36,C0004,R010,A002,M014,2,291.63,0,30,34,COD,Delivered,Delhi
2025-01-01,2025-01-01 12:27:00,ORD-20250101-0037,37,C0071,R014,A002,M010,3,173.13,5,40,21,UPI,Delivered,Kolkata
2025-01-01,2025-01-01 15:53:00,ORD-20250101-0038,38,C0159,R013,A007,M011,2,191.16,25,30,26,Card,Delivered,Pune
2025-01-01,2025-01-01 21:44:00,ORD-20250101-0039,39,C0163,R016,A006,M019,4,183.71,5,49,49,Wallet,Delivered,Mumbai
2025-01-01,2025-01-01 21:29:00,ORD-20250101-0040,40,C0182,R007,A014,M015,1,383.02,25,20,55,Card,Delivered,Bangalore
2025-01-01,2025-01-01 21:27:00,ORD-20250101-0041,41,C0097,R003,A008,M015,4,277.72,20,49,17,Card,Out for Delivery,DELHI
2025-01-01,2025-01-01 19:40:00,ORD-20250101-0042,42,C0022,R004,A006,M008,2,₹319.39,20,30,65,UPI,Delivered,Delhi
2025-01-01,2025-01-01 14:14:00,ORD-20250101-0043,43,C0131,R017,A010,M018,2,244.94,0,30,16,Card,Delivered,Kolkata
