dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-02-10,2025-02-10 13:11:00,ORD-20250210-0001,1,C0154,R018,,M015,1,114.41,25,30,44,Card,Cancelled,mumbai
2025-02-10,2025-02-10 13:43:00,ORD-20250210-0002,2,C0168,R015,A013,M015,1,293.09,10,30,67,Card,Delivered,mumbai
2025-02-10,2025-02-10 17:14:00,ORD-20250210-0003,3,C0157,R013,A001,M004,2,366.13,5,40,49,Wallet,Delivered,Delhi
2025-02-10,2025-02-10 10:33:00,ORD-20250210-0004,4,C0191,R001,A012,M010,4,437.56,10,20,17,COD,Delivered,Delhi
2025-02-10,2025-02-10 20:32:00,ORD-20250210-0005,5,C0170,R017,A013,M015,1,330.65,0,40,35,COD,Delivered,Hyderabad
2025-02-10,2025-02-10 16:15:00,ORD-20250210-0006,6,C0079,R003,A009,M004,3,242.67,25,0,75,Card,Delivered,mumbai
2025-02-10,2025-02-10 21:10:00,ORD-20250210-0007,7,C0141,R003,A010,M018,1,141.51,15,20,31,Wallet,Cancelled,Delhi
2025-02-10,2025-02-10 19:56:00,ORD-20250210-0008,8,C0104,R001,A012,M017,3,330.63,15,20,44,UPI,Delivered,Pune
2025-02-10,2025-02-10 13:29:00,ORD-20250210-0009,9,C0107,R007,A006,M004,4,₹439.25,0,40,63,Card,Delivered,Pune
2025-02-10,2025-02-10 18:45:00,ORD-20250210-0010,10,C0025,R009,A001,M010,3,93.4,0,20,64,UPI,Delivered,Mumbai
2025-02-10,2025-02-10 21:27:00,ORD-20250210-0011,11,C0080,R002,A010,M015,4,138.8,0,49,47,Card,Delivered,Pune
2025-02-10,2025-02-10 12:29:00,ORD-20250210-0012,12,C0053,R009,A012,M009,4,293.02,15,0,66,Wallet,Out for Delivery,mumbai
2025-02-10,2025-02-10 21:12:00,ORD-20250210-0013,13,C0106,R014,A008,M011,3,268.23,5,40,73,UPI,Out for Delivery,Chennai
2025-02-10,2025-02-10 13:37:00,ORD-20250210-0014,14,C0191,R005,A010,M012,1,374.56,0,49,35,Net Banking,Delivered,Mumbai
2025-02-10,2025-02-10 22:40:00,ORD-20250210-0015,15,C0028,R016,A005,M010,1,436.31,0,0,33,UPI,Cancelled,Kolkata
2025-02-10,2025-02-10 20:25:00,ORD-20250210-0016,16,C0127,R015,A013,M012,1,241.99,25,0,43,Card,Delivered,Mumbai
2025-02-10,2025-02-10 16:55:00,ORD-20250210-0017,17,C0195,R010,A008,M006,2, 290.7 ,10,20,47,UPI,Out for Delivery,mumbai
2025-02-10,2025-02-10 21:26:00,ORD-20250210-0018,18,C0119,R013,,M005,4,92.82,0,40,55,COD,Cancelled,Delhi
2025-02-10,2025-02-10 15:32:00,ORD-20250210-0019,19,C0080,R014,,M009,4,100.05,0,0,58,Wallet,Cancelled,Mumbai
2025-02-10,2025-02-10 16:44:00,ORD-20250210-0020,20,C0028,R011,A014,M012,2,₹225.36,10,0,59,Net Banking,Delivered,Hyderabad
2025-02-10,2025-02-10 11:55:00,ORD-20250210-0021,21,C0035,R005,A012,M002,4,222.03,10,0,35,COD,Delivered,Pune
2025-02-10,2025-02-10 12:40:00,ORD-20250210-0022,22,C0167,R004,A005,M014,2,203.93,20,0,44,UPI,Out for Delivery,Chennai
2025-02-10,2025-02-10 18:56:00,ORD-20250210-0023,23,C0018,R008,A006,M017,4,163.01,25,49,63,Wallet,Delivered,Kolkata
2025-02-10,2025-02-10 14:22:00,ORD-20250210-0024,24,C0086,R012,A006,M005,1,₹91.16,15,30,-46,COD,Delivered,Chennai
2025-02-10,2025-02-10 10:35:00,ORD-20250210-0025,25,C0103,R018,,M016,1,126.88,20,20,74,Wallet,Cancelled,Kolkata
2025-02-10,2025-02-10 19:09:00,ORD-20250210-0026,26,C0103,R008,A001,M011,4,319.82,15,0,45,Wallet,Delivered,mumbai
2025-02-10,2025-02-10 21:23:00,ORD-20250210-0027,27,C0020,R019,A009,M007,3,297.55,0,40,66,Card,Delivered,Chennai
2025-02-10,2025-02-10 18:41:00,ORD-20250210-0028,28,C0006,R003,A007,M020,2,121.44,0,40,32,UPI,Out for Delivery,Chennai
2025-02-10,2025-02-10 12:44:00,ORD-20250210-0029,29,C0111,R011,A003,M008,2,393.34,25,0,62,UPI,Delivered,Mumbai
2025-02-10,2025-02-10 11:17:00,ORD-20250210-0030,30,C0136,R004,A008,M006,1, 307.71 ,10,20,43,Card,Delivered,DELHI
2025-02-10,2025-02-10 20:48:00,ORD-20250210-0031,31,C0166,R004,,M005,4, 359.01 ,0,49,-69,Wallet,Cancelled,DELHI
2025-02-10,2025-02-10 22:37:00,ORD-20250210-0032,32,C0156,R001,A015,M011,1,282.21,10,0,36,Wallet,Delivered,Delhi
2025-02-10,2025-02-10 21:46:00,ORD-20250210-0033,33,C0013,R011,A012,M013,2,206.27,20,49,-52,COD,Out for Delivery,Delhi
2025-02-10,2025-02-10 22:15:00,ORD-20250210-0034,34,C0018,R004,A010,M014,3,234.67,0,20,73,Card,Delivered,Kolkata
2025-02-10,2025-02-10 17:53:00,ORD-20250210-0035,35,C0109,R009,A003,M005,3,289.41,0,0,44,Card,Delivered,DELHI
2025-02-10,2025-02-10 23:35:00,ORD-20250210-0036,36,C0068,R019,A014,M011,2,223.85,5,20,20,Card,Delivered,Kolkata
2025-02-10,2025-02-10 15:26:00,ORD-20250210-0037,37,C0176,R012,A014,M016,1,360.83,0,20,16,Wallet,Delivered,Chennai
2025-02-10,2025-02-10 23:03:00,ORD-20250210-0038,38,C0078,R008,A013,M017,4,187.56,0,49,39,Wallet,Delivered,Chennai
2025-02-10,2025-02-10 13:50:00,ORD-20250210-0039,39,C0034,R005,A003,M008,3,410.54,25,40,31,COD,Delivered,Kolkata
2025-02-10,2025-02-10 11:57:00,ORD-20250210-0040,40,C0056,R019,A015,M012,3,261.3,0,30,69,Wallet,Delivered,Hyderabad
2025-02-10,2025-02-10 14:56:00,ORD-20250210-0041,41,C0010,R017,A011,M008,3,390.95,15,49,49,UPI,Delivered,Bangalore
2025-02-10,2025-02-10 10:27:00,ORD-20250210-0042,42,C0157,R013,A004,M012,2,217.07,0,40,42,COD,Delivered,Hyderabad
2025-02-10,2025-02-10 16:34:00,ORD-20250210-0043,43,C0061,R003,A004,M006,3,125.42,15,30,55,Wallet,Delivered,Mumbai
2025-02-10,2025-02-10 12:57:00,ORD-20250210-0044,44,C0035,R017,A008,M001,4,109.85,10,30,70,COD,Delivered,Kolkata
2025-02-10,2025-02-10 20:48:00,ORD-20250210-0045,45,C0147,R010,A013,M009,3,326.77,10,20,54,COD,Delivered,Bangalore
2025-02-10,2025-02-10 13:47:00,ORD-20250210-0046,46,C0180,R004,A011,M017,4,437.54,20,40,55,Card,Delivered,mumbai
2025-02-10,2025-02-10 17:41:00,ORD-20250210-0047,47,C0163,R005,A002,M002,1,₹324.89,0,49,29,COD,Delivered,mumbai
