dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-04,2025-01-04 19:12:00,ORD-20250104-0001,1,C0117,R013,A003,M019,4,267.31,15,0,66,Card,Delivered,DELHI
2025-01-04,2025-01-04 23:50:00,ORD-20250104-0002,2,C0148,R009,,M015,2,360.27,25,49,-70,UPI,Cancelled,Pune
2025-01-04,2025-01-04 11:24:00,ORD-20250104-0003,3,C0163,R008,A007,M008,3,₹271.11,10,20,33,Card,Delivered,Delhi
2025-01-04,2025-01-04 18:59:00,ORD-20250104-0004,4,C0046,R016,A015,M011,3,147.63,5,40,62,COD,Delivered,Pune
2025-01-04,2025-01-04 13:14:00,ORD-20250104-0005,5,C0052,R008,A013,M020,1,₹124.36,25,49,15,Wallet,Delivered,Mumbai
2025-01-04,2025-01-04 23:30:00,ORD-20250104-0006,6,C0096,R020,A015,M011,3,261.6,10,40,29,COD,Delivered,Mumbai
2025-01-04,2025-01-04 18:51:00,ORD-20250104-0007,7,C0109,R016,A006,M018,4,398.35,0,49,44,UPI,Delivered,Mumbai
2025-01-04,2025-01-04 20:13:00,ORD-20250104-0008,8,C0098,R019,A010,M004,3,149.25,15,30,26,COD,Delivered,Kolkata
2025-01-04,2025-01-04 21:48:00,ORD-20250104-0009,9,C0096,R012,A003,M013,2,442.33,10,20,50,Net Banking,Delivered,Hyderabad
2025-01-04,2025-01-04 12:51:00,ORD-20250104-0010,10,C0190,R005,A003,M016,4,264.85,15,40,34,Wallet,Delivered,Mumbai
2025-01-04,2025-01-04 16:06:00,ORD-20250104-0011,11,C0177,R006,A005,M002,4,390.42,10,30,38,Card,Delivered,Chennai
2025-01-04,2025-01-04 10:26:00,ORD-20250104-0012,12,C0032,R012,A010,M020,2,442.37,25,40,71,Wallet,Delivered,Pune
2025-01-04,2025-01-04 17:40:00,ORD-20250104-0013,13,C0038,R006,A010,M011,4,₹394.09,0,30,29,Card,Delivered,Pune
2025-01-04,2025-01-04 19:41:00,ORD-20250104-0014,14,C0102,R009,A006,M015,4, 233.18 ,5,30,75,UPI,Delivered,Hyderabad
2025-01-04,2025-01-04 12:25:00,ORD-20250104-0015,15,C0027,R004,,M003,1,89.76,0,0,31,UPI,Cancelled,Kolkata
2025-01-04,2025-01-04 14:14:00,ORD-20250104-0016,16,C0064,R010,A003,M015,2,90.57,15,40,44,Wallet,Delivered,Pune
2025-01-04,2025-01-04 18:28:00,ORD-20250104-0017,17,C0035,R018,A008,M006,4,273.68,15,40,49,UPI,Delivered,mumbai
2025-01-04,2025-01-04 14:23:00,ORD-20250104-0018,18,C0106,R009,A001,M005,2, 207.24 ,25,40,-34,Net Banking,Delivered,Pune
2025-01-04,2025-01-04 19:14:00,ORD-20250104-0019,19,C0002,R018,A015,M012,4,226.06,20,40,29,Net Banking,Delivered,Hyderabad
2025-01-04,2025-01-04 18:48:00,ORD-20250104-0020,20,C0157,R009,A009,M010,3,232.77,10,0,55,Net Banking,Delivered,Pune
2025-01-04,2025-01-04 21:39:00,ORD-20250104-0021,21,C0126,R007,A001,M011,1,148.8,25,0,29,UPI,Delivered,mumbai
2025-01-04,2025-01-04 13:21:00,ORD-20250104-0022,22,C0108,R010,A008,M016,1,202.19,0,30,64,Wallet,Out for Delivery,mumbai
2025-01-04,2025-01-04 12:12:00,ORD-20250104-0023,23,C0065,R013,A013,M001,2,222.38,0,20,44,UPI,Delivered,DELHI
2025-01-04,2025-01-04 20:13:00,ORD-20250104-0024,24,C0122,R013,,M010,1,355.55,25,30,27,UPI,Cancelled,Hyderabad
2025-01-04,2025-01-04 11:15:00,ORD-20250104-0025,25,C0163,R014,A013,M011,3,296.34,0,49,65,Wallet,Delivered,Bangalore
2025-01-04,2025-01-04 15:49:00,ORD-20250104-0026,26,C0023,R008,A011,M006,3,424.41,0,30,56,Wallet,Delivered,Delhi
2025-01-04,2025-01-04 12:31:00,ORD-20250104-0027,27,C0060,R011,A013,M018,3,378.04,20,30,61,UPI,Delivered,mumbai
2025-01-04,2025-01-04 21:28:00,ORD-20250104-0028,28,C0144,R010,A004,M018,2,281.14,0,0,48,Card,Delivered,Pune
2025-01-04,2025-01-04 18:23:00,ORD-20250104-0029,29,C0117,R001,A003,M017,1,309.3,15,0,57,Net Banking,Delivered,Hyderabad
2025-01-04,2025-01-04 18:43:00,ORD-20250104-0030,30,C0128,R018,A006,M005,4,317.13,0,0,68,COD,Delivered,Mumbai
2025-01-04,2025-01-04 13:06:00,ORD-20250104-0031,31,C0125,R007,A011,M004,4,323.43,10,0,38,UPI,Delivered,Mumbai
2025-01-04,2025-01-04 13:41:00,ORD-20250104-0032,32,C0126,R003,A001,M015,3,286.47,15,0,67,Wallet,Delivered,Mumbai
2025-01-04,2025-01-04 21:04:00,ORD-20250104-0033,33,C0078,R003,,M007,2,276.71,5,49,55,Wallet,Cancelled,DELHI
2025-01-04,2025-01-04 16:47:00,ORD-20250104-0034,34,C0028,R019,A012,M012,4,406.64,20,49,36,Wallet,Delivered,mumbai
2025-01-04,2025-01-04 15:57:00,ORD-20250104-0035,35,C0081,R018,A007,M011,4,385.68,5,40,64,Card,Delivered,Chennai
2025-01-04,2025-01-04 17:28:00,ORD-20250104-0036,36,C0102,R001,A010,M002,1,271.52,10,20,28,UPI,Out for Delivery,Pune
2025-01-04,2025-01-04 18:32:00,ORD-20250104-0037,37,C0143,R019,A001,M019,4,211.59,5,20,31,UPI,Delivered,Kolkata
