dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-02-23,2025-02-23 17:32:00,ORD-20250223-0001,1,C0148,R012,A006,M004,1, 424.55 ,15,30,33,COD,Delivered,mumbai
2025-02-23,2025-02-23 17:24:00,ORD-20250223-0002,2,C0016,R004,A007,M005,2,205.62,0,0,28,Net Banking,Delivered,DELHI
2025-02-23,2025-02-23 15:30:00,ORD-20250223-0003,3,C0080,R008,A008,M019,2,283.02,0,49,32,Card,Delivered,DELHI
2025-02-23,2025-02-23 11:55:00,ORD-20250223-0004,4,C0100,R008,,M002,1,278.3,25,20,36,UPI,Cancelled,Bangalore
2025-02-23,2025-02-23 19:42:00,ORD-20250223-0005,5,C0134,R002,A001,M007,2, 220.84 ,0,40,65,Card,Cancelled,DELHI
2025-02-23,2025-02-23 21:59:00,ORD-20250223-0006,6,C0045,R012,A003,M006,2,200.62,15,30,46,UPI,Delivered,Kolkata
2025-02-23,2025-02-23 19:05:00,ORD-20250223-0007,7,C0077,R012,A001,M012,2,222.4,10,20,68,Net Banking,Cancelled,Bangalore
2025-02-23,2025-02-23 14:27:00,ORD-20250223-0008,8,C0109,R015,A003,M013,2,231.46,25,30,56,UPI,Delivered,Pune
2025-02-23,2025-02-23 22:22:00,ORD-20250223-0009,9,C0193,R011,A005,M006,2,336.07,10,20,38,Net Banking,Delivered,DELHI
2025-02-23,2025-02-23 10:24:00,ORD-20250223-0010,10,C0070,R008,A014,M016,4,94.8,25,20,19,UPI,Delivered,Delhi
2025-02-23,2025-02-23 15:24:00,ORD-20250223-0011,11,C0088,R008,A003,M019,1,115.47,15,30,66,UPI,Delivered,Delhi
2025-02-23,2025-02-23 15:01:00,ORD-20250223-0012,12,C0174,R009,A008,M007,1,340.39,5,30,48,Card,Delivered,Chennai
2025-02-23,2025-02-23 18:41:00,ORD-20250223-0013,13,C0058,R014,A011,M009,4,218.03,25,30,23,Card,Delivered,Bangalore
2025-02-23,2025-02-23 20:37:00,ORD-20250223-0014,14,C0166,R002,A009,M010,2,374.99,25,49,35,Net Banking,Delivered,DELHI
