dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-02-03,2025-02-03 19:05:00,ORD-20250203-0001,1,C0154,R012,A007,M007,3,263.29,0,40,33,Net Banking,Delivered,DELHI
2025-02-03,2025-02-03 15:37:00,ORD-20250203-0002,2,C0004,R005,A013,M013,4,434.21,20,20,64,Net Banking,Delivered,Kolkata
2025-02-03,2025-02-03 10:49:00,ORD-20250203-0003,3,C0049,R010,A005,M020,4,404.17,20,40,-56,Net Banking,Delivered,Chennai
2025-02-03,2025-02-03 16:10:00,ORD-20250203-0004,4,C0128,R016,A002,M010,3,384.09,0,20,35,COD,Delivered,Hyderabad
2025-02-03,2025-02-03 15:09:00,ORD-20250203-0005,5,C0088,R013,A006,M002,3,302.08,0,30,69,COD,Delivered,Mumbai
2025-02-03,2025-02-03 20:23:00,ORD-20250203-0006,6,C0188,R008,A002,M011,2,346.03,20,0,36,Wallet,Delivered,Hyderabad
2025-02-03,2025-02-03 14:42:00,ORD-20250203-0007,7,C0039,R008,A012,M005,1,82.45,10,30,71,UPI,Delivered,Pune
2025-02-03,2025-02-03 21:41:00,ORD-20250203-0008,8,C0020,R009,A009,M001,4,269.44,5,40,71,Wallet,Delivered,DELHI
2025-02-03,2025-02-03 12:44:00,ORD-20250203-0009,9,C0078,R002,A002,M005,4,424.31,25,49,75,Wallet,Delivered,Delhi
2025-02-03,2025-02-03 18:06:00,ORD-20250203-0010,10,C0168,R001,A010,M002,4,135.72,15,40,48,Net Banking,Delivered,Hyderabad
2025-02-03,2025-02-03 20:21:00,ORD-20250203-0011,11,C0093,R017,A005,M016,3,400.73,10,49,48,COD,Delivered,Hyderabad
2025-02-03,2025-02-03 21:48:00,ORD-20250203-0012,12,C0127,R005,A012,M011,2,127.46,0,40,48,COD,Delivered,DELHI
2025-02-03,2025-02-03 10:21:00,ORD-20250203-0013,13,C0012,R008,A004,M009,2, 268.99 ,10,40,40,Net Banking,Delivered,Kolkata
2025-02-03,2025-02-03 21:02:00,ORD-20250203-0014,14,C0137,R005,A008,M018,3,198.75,0,20,18,Card,Delivered,Hyderabad
2025-02-03,2025-02-03 11:43:00,ORD-20250203-0015,15,C0056,R013,A004,M018,1,217.42,0,0,57,Net Banking,Delivered,Pune
2025-02-03,2025-02-03 21:57:00,ORD-20250203-0016,16,C0022,R009,A011,M009,1,85.63,10,30,24,Wallet,Delivered,Kolkata
2025-02-03,2025-02-03 14:22:00,ORD-20250203-0017,17,C0182,R015,A004,M010,2,105.58,0,0,58,COD,Delivered,Hyderabad
2025-02-03,2025-02-03 23:15:00,ORD-20250203-0018,18,C0071,R019,A007,M015,4,₹90.54,0,20,65,COD,Delivered,Pune
2025-02-03,2025-02-03 14:38:00,ORD-20250203-0019,19,C0154,R016,A009,M012,3,381.08,0,40,47,COD,Delivered,Delhi
2025-02-03,2025-02-03 15:36:00,ORD-20250203-0020,20,C0152,R005,A004,M016,4,241.73,25,30,52,COD,Delivered,Hyderabad
2025-02-03,2025-02-03 11:10:00,ORD-20250203-0021,21,C0043,R006,,M008,1,423.87,5,0,34,Wallet,Cancelled,Hyderabad
2025-02-03,2025-02-03 22:25:00,ORD-20250203-0022,22,C0143,R015,A012,M010,4,174.66,20,40,70,Card,Delivered,Kolkata
2025-02-03,2025-02-03 10:00:00,ORD-20250203-0023,23,C0173,R015,,M013,2,124.45,0,0,52,COD,Cancelled,DELHI
2025-02-03,2025-02-03 16:55:00,ORD-20250203-0024,24,C0138,R006,A005,M016,4,129.46,5,20,-69,Card,Delivered,Chennai
2025-02-03,2025-02-03 20:37:00,ORD-20250203-0025,25,C0111,R019,A001,M006,4, 228.33 ,10,49,37,UPI,Delivered,Bangalore
2025-02-03,2025-02-03 13:16:00,ORD-20250203-0026,26,C0168,R009,A009,M007,3,293.96,10,40,37,Card,Out for Delivery,Bangalore
2025-02-03,2025-02-03 11:01:00,ORD-20250203-0027,27,C0100,R008,A002,M015,4,₹360.14,5,40,31,Wallet,Delivered,Delhi
2025-02-03,2025-02-03 11:44:00,ORD-20250203-0028,28,C0106,R011,A006,M019,3,291.9,5,40,51,UPI,Delivered,Hyderabad
2025-02-03,2025-02-03 22:54:00,ORD-20250203-0029,29,C0105,R007,A008,M013,2,260.88,25,40,38,Card,Delivered,DELHI
2025-02-03,2025-02-03 16:04:00,ORD-20250203-0030,30,C0054,R010,A010,M003,1,296.38,0,49,56,Card,Delivered,Bangalore
2025-02-03,2025-02-03 16:50:00,ORD-20250203-0031,31,C0126,R005,A010,M007,1,331.44,15,0,17,UPI,Delivered,Hyderabad
2025-02-03,2025-02-03 19:06:00,ORD-20250203-0032,32,C0086,R010,,M017,2,357.27,0,0,31,Wallet,Cancelled,Mumbai
2025-02-03,2025-02-03 11:00:00,ORD-20250203-0033,33,C0186,R017,A015,M013,4,367.61,25,49,16,Wallet,Delivered,Delhi
2025-02-03,2025-02-03 15:57:00,ORD-20250203-0034,34,C0124,R008,A001,M017,4,248.05,5,40,43,UPI,Delivered,Kolkata
2025-02-03,2025-02-03 11:02:00,ORD-20250203-0035,35,C0047,R007,A005,M015,2,₹329.61,20,49,51,COD,Delivered,Pune
2025-02-03,2025-02-03 15:39:00,ORD-20250203-0036,36,C0121,R004,A011,M012,4,308.68,25,0,22,Card,Delivered,Pune
2025-02-03,2025-02-03 20:39:00,ORD-20250203-0037,37,C0025,R015,A013,M016,2, 350.16 ,20,49,36,Wallet,Delivered,DELHI
2025-02-03,2025-02-03 23:41:00,ORD-20250203-0038,38,C0176,R018,A001,M014,3,329.21,20,40,70,Wallet,Delivered,Pune
2025-02-03,2025-02-03 23:13:00,ORD-20250203-0039,39,C0179,R007,A015,M014,4,98.89,20,40,57,Card,Delivered,Kolkata
2025-02-03,2025-02-03 22:55:00,ORD-20250203-0040,40,C0068,R011,A012,M017,4,222.45,10,40,62,Card,Delivered,Hyderabad
