dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-03-07,2025-03-07 17:41:00,ORD-20250307-0001,1,C0116,R010,A003,M004,1, 110.7 ,10,20,15,Wallet,Delivered,mumbai
2025-03-07,2025-03-07 23:59:00,ORD-20250307-0002,2,C0045,R003,A014,M016,4,234.57,0,49,22,Wallet,Delivered,Kolkata
2025-03-07,2025-03-07 12:07:00,ORD-20250307-0003,3,C0021,R014,A004,M016,1,178.13,20,30,53,UPI,Delivered,Delhi
2025-03-07,2025-03-07 16:42:00,ORD-20250307-0004,4,C0107,R012,A002,M018,2,236.11,0,0,49,UPI,Delivered,Mumbai
2025-03-07,2025-03-07 12:06:00,ORD-20250307-0005,5,C0061,R001,A010,M012,4,387.23,5,30,48,Card,Delivered,Kolkata
2025-03-07,2025-03-07 10:48:00,ORD-20250307-0006,6,C0173,R018,A008,M005,3,85.74,10,20,34,UPI,Delivered,mumbai
2025-03-07,2025-03-07 23:23:00,ORD-20250307-0007,7,C0097,R014,A010,M013,4,148.76,5,49,74,Card,Delivered,Mumbai
2025-03-07,2025-03-07 11:58:00,ORD-20250307-0008,8,C0173,R019,A002,M016,1,362.69,15,49,-60,Wallet,Delivered,mumbai
2025-03-07,2025-03-07 12:24:00,ORD-20250307-0009,9,C0172,R016,,M002,1,349.88,5,0,-53,Card,Cancelled,DELHI
2025-03-07,2025-03-07 11:25:00,ORD-20250307-0010,10,C0171,R016,A002,M006,2,83.63,0,49,38,Card,Delivered,Bangalore
2025-03-07,2025-03-07 17:14:00,ORD-20250307-0011,11,C0029,R003,A007,M018,3,401.53,10,0,25,Card,Delivered,Mumbai
2025-03-07,2025-03-07 21:15:00,ORD-20250307-0012,12,C0133,R010,A011,M004,3,377.88,0,20,26,COD,Delivered,Pune
2025-03-07,2025-03-07 14:50:00,ORD-20250307-0013,13,C0068,R001,A015,M013,1,395.27,0,20,18,Net Banking,Delivered,Kolkata
2025-03-07,2025-03-07 21:43:00,ORD-20250307-0014,14,C0072,R018,A004,M013,2,208.94,0,30,29,UPI,Delivered,Delhi
2025-03-07,2025-03-07 21:30:00,ORD-20250307-0015,15,C0044,R009,A001,M012,3,108.52,0,49,41,Net Banking,Delivered,DELHI
2025-03-07,2025-03-07 10:33:00,ORD-20250307-0016,16,C0127,R004,A009,M007,3,243.67,0,0,71,Card,Delivered,mumbai
2025-03-07,2025-03-07 10:47:00,ORD-20250307-0017,17,C0058,R014,A006,M012,2,₹196.89,0,40,68,Wallet,Delivered,Bangalore
2025-03-07,2025-03-07 19:00:00,ORD-20250307-0018,18,C0180,R009,A012,M014,1,411.78,25,20,73,COD,Delivered,mumbai
2025-03-07,2025-03-07 10:11:00,ORD-20250307-0019,19,C0180,R014,A002,M003,4,417.16,0,20,24,UPI,Delivered,Mumbai
2025-03-07,2025-03-07 22:10:00,ORD-20250307-0020,20,C0107,R006,A004,M004,1, 283.35 ,0,30,60,UPI,Delivered,Hyderabad
2025-03-07,2025-03-07 18:51:00,ORD-20250307-0021,21,C0066,R003,A004,M011,1,330.61,0,20,18,COD,Delivered,Delhi
2025-03-07,2025-03-07 13:37:00,ORD-20250307-0022,22,C0119,R005,A008,M019,2,275.78,0,30,24,Wallet,Delivered,mumbai
2025-03-07,2025-03-07 20:25:00,ORD-20250307-0023,23,C0130,R001,A012,M019,4,380.96,10,20,60,Net Banking,Delivered,Mumbai
2025-03-07,2025-03-07 19:56:00,ORD-20250307-0024,24,C0119,R017,A004,M012,1,149.64,0,20,22,Net Banking,Delivered,Pune
2025-03-07,2025-03-07 14:34:00,ORD-20250307-0025,25,C0173,R011,A006,M004,3,184.04,10,30,17,Wallet,Delivered,DELHI
2025-03-07,2025-03-07 15:50:00,ORD-20250307-0026,26,C0085,R003,A010,M001,2,314.36,0,49,57,Wallet,Delivered,Chennai
2025-03-07,2025-03-07 13:05:00,ORD-20250307-0027,27,C0087,R020,A011,M020,4,338.27,0,30,31,Net Banking,Delivered,mumbai
2025-03-07,2025-03-07 15:15:00,ORD-20250307-0028,28,C0131,R018,A013,M004,4,278.66,25,49,20,UPI,Delivered,Mumbai
2025-03-07,2025-03-07 23:58:00,ORD-20250307-0029,29,C0170,R004,A010,M014,4,174.52,5,0,41,UPI,Delivered,Chennai
2025-03-07,2025-03-07 20:43:00,ORD-20250307-0030,30,C0019,R013,A012,M010,1,262.59,15,0,53,Card,Delivered,Bangalore
2025-03-07,2025-03-07 13:47:00,ORD-20250307-0031,31,C0007,R013,A013,M014,1,122.4,10,20,35,Net Banking,Delivered,mumbai
2025-03-07,2025-03-07 11:38:00,ORD-20250307-0032,32,C0056,R002,A011,M013,3,385.26,0,49,45,Card,Delivered,DELHI
2025-03-07,2025-03-07 20:36:00,ORD-20250307-0033,33,C0144,R007,A004,M006,3,326.74,15,0,30,UPI,Delivered,Kolkata
2025-03-07,2025-03-07 21:38:00,ORD-20250307-0034,34,C0096,R009,A003,M007,3,233.66,20,49,46,COD,Delivered,mumbai
2025-03-07,2025-03-07 22:52:00,ORD-20250307-0035,35,C0122,R016,A005,M006,2,421.87,10,20,44,Net Banking,Delivered,Kolkata
2025-03-07,2025-03-07 15:26:00,ORD-20250307-0036,36,C0073,R012,A013,M012,2,₹272.75,5,30,46,Wallet,Delivered,Kolkata
2025-03-07,2025-03-07 14:47:00,ORD-20250307-0037,37,C0095,R009,A007,M010,3,135.31,20,49,-29,Wallet,Delivered,Mumbai
2025-03-07,2025-03-07 11:06:00,ORD-20250307-0038,38,C0166,R018,A011,M016,2,290.06,0,0,-59,Card,Delivered,Kolkata
2025-03-07,2025-03-07 20:41:00,ORD-20250307-0039,39,C0088,R015,A009,M006,4, 326.8 ,20,0,52,COD,Delivered,Kolkata
2025-03-07,2025-03-07 20:17:00,ORD-20250307-0040,40,C0016,R014,A009,M019,1,369.33,10,0,33,Net Banking,Delivered,Hyderabad
2025-03-07,2025-03-07 15:02:00,ORD-20250307-0041,41,C0061,R004,A005,M017,4,₹387.63,5,20,25,Card,Delivered,Chennai
2025-03-07,2025-03-07 16:54:00,ORD-20250307-0042,42,C0058,R008,A014,M014,1,433.04,0,0,46,COD,Delivered,Delhi
2025-03-07,2025-03-07 11:54:00,ORD-20250307-0043,43,C0143,R006,A004,M018,1, 380.69 ,25,0,-54,Wallet,Delivered,Delhi
2025-03-07,2025-03-07 14:29:00,ORD-20250307-0044,44,C0161,R019,A012,M014,3,219.48,0,49,31,Net Banking,Delivered,Kolkata
2025-03-07,2025-03-07 18:33:00,ORD-20250307-0045,45,C0087,R009,A011,M007,4,375.5,0,49,35,COD,Delivered,mumbai
2025-03-07,2025-03-07 13:15:00,ORD-20250307-0046,46,C0057,R001,A001,M002,3,248.83,0,20,33,COD,Delivered,Chennai
2025-03-07,2025-03-07 13:47:00,ORD-20250307-0047,47,C0166,R002,,M004,1,₹299.4,0,0,20,Card,Cancelled,Bangalore
2025-03-07,2025-03-07 10:31:00,ORD-20250307-0048,48,C0170,R017,A012,M004,3,116.16,20,20,-43,UPI,Delivered,Pune
2025-03-07,2025-03-07 22:44:00,ORD-20250307-0049,49,C0061,R016,A008,M007,3,110.0,15,30,62,COD,Delivered,Bangalore
2025-03-07,2025-03-07 12:43:00,ORD-20250307-0050,50,C0138,R010,A007,M015,4,93.16,0,49,75,UPI,Delivered,Bangalore
2025-03-07,2025-03-07 16:06:00,ORD-20250307-0051,51,C0156,R008,A006,M012,1,190.09,10,0,18,Wallet,Delivered,Kolkata
2025-03-07,2025-03-07 15:27:00,ORD-20250307-0052,52,C0002,R018,A006,M009,3,328.02,20,49,67,Net Banking,Delivered,Chennai
2025-03-07,2025-03-07 15:27:00,ORD-20250307-0053,53,C0196,R003,A001,M006,1,443.94,0,49,16,UPI,Delivered,Delhi
2025-03-07,2025-03-07 15:01:00,ORD-20250307-0054,54,C0124,R014,A013,M006,3,143.15,25,20,64,Wallet,Delivered,Pune
2025-03-07,2025-03-07 13:16:00,ORD-20250307-0055,55,C0045,R006,A003,M001,3,437.03,15,40,44,Net Banking,Delivered,Hyderabad
2025-03-07,2025-03-07 14:07:00,ORD-20250307-0056,56,C0172,R008,A001,M015,4,163.58,20,0,47,Card,Delivered,mumbai
2025-03-07,2025-03-07 18:58:00,ORD-20250307-0057,57,C0152,R012,A014,M007,3,415.85,5,30,35,Wallet,Delivered,Chennai
2025-03-07,2025-03-07 11:20:00,ORD-20250307-0058,58,C0070,R004,A015,M010,1,186.9,10,20,15,Wallet,Delivered,Pune
2025-03-07,2025-03-07 18:48:00,ORD-20250307-0059,59,C0104,R002,A011,M014,1,423.53,15,0,51,Net Banking,Delivered,Hyderabad
2025-03-07,2025-03-07 13:49:00,ORD-20250307-0060,60,C0128,R011,A001,M016,1, 200.77 ,0,40,27,Wallet,Delivered,Pune
2025-03-07,2025-03-07 15:17:00,ORD-20250307-0061,61,C0089,R001,,M011,2,438.52,25,0,69,Card,Cancelled,mumbai
2025-03-07,2025-03-07 16:46:00,ORD-20250307-0062,62,C0129,R002,A014,M020,4,282.9,0,49,30,UPI,Delivered,Bangalore
2025-03-07,2025-03-07 17:23:00,ORD-20250307-0063,63,C0093,R009,A002,M016,3,145.64,5,20,42,Net Banking,Delivered,DELHI
2025-03-07,2025-03-07 13:19:00,ORD-20250307-0064,64,C0010,R005,A005,M004,3, 190.29 ,10,40,16,COD,Delivered,Pune
2025-03-07,2025-03-07 20:37:00,ORD-20250307-0065,65,C0055,R001,A014,M020,4,417.37,20,40,70,Card,Delivered,mumbai
2025-03-07,2025-03-07 17:12:00,ORD-20250307-0066,66,C0185,R019,A006,M002,3,151.06,5,0,53,COD,Delivered,Delhi
2025-03-07,2025-03-07 21:09:00,ORD-20250307-0067,67,C0176,R003,A002,M002,1,160.25,0,0,75,Net Banking,Delivered,DELHI
2025-03-07,2025-03-07 19:50:00,ORD-20250307-0068,68,C0133,R004,A009,M019,4,419.31,20,40,47,Card,Delivered,Hyderabad
