dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-07,2025-01-07 10:28:00,ORD-20250107-0001,1,C0092,R018,A002,M016,2,125.75,0,20,62,Card,Delivered,Hyderabad
2025-01-07,2025-01-07 19:00:00,ORD-20250107-0002,2,C0135,R019,A002,M006,2,364.25,0,30,58,UPI,Delivered,Kolkata
2025-01-07,2025-01-07 15:37:00,ORD-20250107-0003,3,C0028,R011,A008,M005,4,248.0,0,30,17,Net Banking,Delivered,Chennai
2025-01-07,2025-01-07 21:46:00,ORD-20250107-0004,4,C0146,R005,A013,M007,3,₹199.57,0,49,75,UPI,Delivered,Kolkata
2025-01-07,2025-01-07 14:11:00,ORD-20250107-0005,5,C0062,R013,A004,M003,2,223.75,0,0,34,Net Banking,Delivered,Pune
2025-01-07,2025-01-07 20:38:00,ORD-20250107-0006,6,C0034,R012,A009,M004,2,261.16,20,0,63,Card,Delivered,Bangalore
2025-01-07,2025-01-07 16:40:00,ORD-20250107-0007,7,C0110,R003,A008,M002,2,319.62,0,30,44,Net Banking,Delivered,Pune
2025-01-07,2025-01-07 12:08:00,ORD-20250107-0008,8,C0176,R010,A005,M008,1,283.87,20,40,21,Wallet,Delivered,Pune
2025-01-07,2025-01-07 15:16:00,ORD-20250107-0009,9,C0150,R003,A012,M017,4,146.43,0,40,71,Card,Delivered,mumbai
2025-01-07,2025-01-07 22:42:00,ORD-20250107-0010,10,C0116,R020,A015,M009,2,₹158.1,10,0,42,UPI,Delivered,Kolkata
2025-01-07,2025-01-07 11:00:00,ORD-20250107-0011,11,C0044,R016,A014,M015,4,192.04,20,30,20,UPI,Delivered,Hyderabad
2025-01-07,2025-01-07 11:52:00,ORD-20250107-0012,12,C0005,R007,A011,M001,2,320.4,5,0,34,COD,Delivered,mumbai
2025-01-07,2025-01-07 16:01:00,ORD-20250107-0013,13,C0030,R006,A008,M005,4,254.45,5,30,51,Net Banking,Delivered,Mumbai
