dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-29,2025-01-29 13:58:00,ORD-20250129-0001,1,C0077,R018,A014,M001,3,402.07,20,40,62,Card,Delivered,Chennai
2025-01-29,2025-01-29 14:17:00,ORD-20250129-0002,2,C0107,R001,A003,M012,4,95.13,10,40,55,Net Banking,Delivered,Bangalore
2025-01-29,2025-01-29 10:40:00,ORD-20250129-0003,3,C0086,R007,A005,M013,1,119.62,15,40,43,COD,Cancelled,DELHI
2025-01-29,2025-01-29 15:47:00,ORD-20250129-0004,4,C0011,R006,A006,M003,2,286.12,25,30,70,COD,Cancelled,Delhi
2025-01-29,2025-01-29 12:24:00,ORD-20250129-0005,5,C0047,R014,A010,M009,3,227.14,20,0,43,UPI,Delivered,mumbai
2025-01-29,2025-01-29 23:21:00,ORD-20250129-0006,6,C0022,R019,,M019,1,248.75,10,30,21,Wallet,Cancelled,Bangalore
2025-01-29,2025-01-29 15:13:00,ORD-20250129-0007,7,C0173,R004,,M014,2,272.4,15,49,45,Net Banking,Cancelled,Kolkata
2025-01-29,2025-01-29 15:24:00,ORD-20250129-0008,8,C0200,R011,,M019,3,200.67,5,30,29,Net Banking,Cancelled,DELHI
2025-01-29,2025-01-29 17:42:00,ORD-20250129-0009,9,C0127,R004,A013,M011,2,431.78,10,49,69,Net Banking,Delivered,Kolkata
2025-01-29,2025-01-29 21:15:00,ORD-20250129-0010,10,C0077,R004,A010,M012,4,252.65,0,0,75,Card,Delivered,mumbai
2025-01-29,2025-01-29 17:54:00,ORD-20250129-0011,11,C0059,R010,,M020,1,382.9,25,20,26,Card,Cancelled,mumbai
2025-01-29,2025-01-29 18:21:00,ORD-20250129-0012,12,C0103,R009,A005,M004,4,194.34,15,40,28,Card,Delivered,Bangalore
2025-01-29,2025-01-29 13:55:00,ORD-20250129-0013,13,C0038,R018,,M012,1,388.58,15,40,62,Net Banking,Cancelled,Chennai
2025-01-29,2025-01-29 18:06:00,ORD-20250129-0014,14,C0168,R014,A013,M013,3,312.39,0,20,28,Card,Delivered,mumbai
2025-01-29,2025-01-29 10:19:00,ORD-20250129-0015,15,C0005,R015,A013,M004,4,314.43,25,49,46,COD,Delivered,Pune
2025-01-29,2025-01-29 11:35:00,ORD-20250129-0016,16,C0090,R011,A001,M019,2,264.75,20,0,22,COD,Delivered,Kolkata
2025-01-29,2025-01-29 11:01:00,ORD-20250129-0017,17,C0020,R015,A001,M012,1, 360.45 ,20,40,51,Card,Delivered,Mumbai
2025-01-29,2025-01-29 17:34:00,ORD-20250129-0018,18,C0111,R020,,M006,1,227.21,15,49,66,Wallet,Cancelled,Kolkata
2025-01-29,2025-01-29 17:25:00,ORD-20250129-0019,19,C0174,R008,A013,M012,4,260.12,15,49,53,Net Banking,Out for Delivery,Mumbai
2025-01-29,2025-01-29 17:08:00,ORD-20250129-0020,20,C0035,R018,A013,M018,1,437.8,0,20,-54,Card,Delivered,Hyderabad
2025-01-29,2025-01-29 10:38:00,ORD-20250129-0021,21,C0120,R010,A005,M006,2,239.92,15,40,60,Wallet,Delivered,Kolkata
2025-01-29,2025-01-29 17:49:00,ORD-20250129-0022,22,C0017,R009,,M017,1,325.75,5,30,64,Card,Cancelled,DELHI
2025-01-29,2025-01-29 23:09:00,ORD-20250129-0023,23,C0100,R001,A014,M017,3,147.15,25,49,75,UPI,Delivered,Bangalore
2025-01-29,2025-01-29 18:55:00,ORD-20250129-0024,24,C0196,R017,A010,M013,1,112.73,5,20,19,COD,Delivered,Chennai
2025-01-29,2025-01-29 23:10:00,ORD-20250129-0025,25,C0097,R003,A013,M004,2,391.87,20,30,43,Card,Delivered,Kolkata
2025-01-29,2025-01-29 15:44:00,ORD-20250129-0026,26,C0055,R006,A006,M012,3,₹185.97,0,49,57,Card,Delivered,Delhi
2025-01-29,2025-01-29 13:24:00,ORD-20250129-0027,27,C0116,R007,,M017,2,101.44,0,49,28,Net Banking,Cancelled,DELHI
2025-01-29,2025-01-29 14:49:00,ORD-20250129-0028,28,C0026,R018,A002,M009,3, 221.34 ,0,30,57,COD,Delivered,Hyderabad
2025-01-29,2025-01-29 15:17:00,ORD-20250129-0029,29,C0016,R004,A003,M004,2,₹417.22,0,49,45,Net Banking,Delivered,Pune
2025-01-29,2025-01-29 17:58:00,ORD-20250129-0030,30,C0124,R002,A007,M019,4,241.13,25,40,24,Card,Delivered,Mumbai
2025-01-29,2025-01-29 17:26:00,ORD-20250129-0031,31,C0168,R016,A003,M003,1,₹264.63,20,49,18,UPI,Delivered,DELHI
2025-01-29,2025-01-29 16:52:00,ORD-20250129-0032,32,C0148,R008,A014,M002,2,223.24,20,30,54,Card,Delivered,Delhi
2025-01-29,2025-01-29 19:39:00,ORD-20250129-0033,33,C0022,R013,A015,M002,2,₹305.41,10,49,17,Net Banking,Delivered,Mumbai
2025-01-29,2025-01-29 13:19:00,ORD-20250129-0034,34,C0034,R011,A010,M004,4,332.59,15,49,51,Net Banking,Delivered,DELHI
2025-01-29,2025-01-29 12:37:00,ORD-20250129-0035,35,C0101,R015,A003,M001,1,435.47,5,40,61,Card,Delivered,Bangalore
2025-01-29,2025-01-29 16:50:00,ORD-20250129-0036,36,C0001,R005,A010,M006,1,283.65,10,49,15,Wallet,Delivered,Hyderabad
2025-01-29,2025-01-29 13:49:00,ORD-20250129-0037,37,C0095,R018,A014,M008,3,151.09,0,40,38,Card,Delivered,Delhi
2025-01-29,2025-01-29 17:19:00,ORD-20250129-0038,38,C0087,R009,A013,M013,3,125.18,10,0,73,UPI,Delivered,Bangalore
2025-01-29,2025-01-29 18:15:00,ORD-20250129-0039,39,C0049,R003,A009,M019,4,₹289.52,5,30,66,Wallet,Delivered,mumbai
2025-01-29,2025-01-29 11:31:00,ORD-20250129-0040,40,C0127,R003,A004,M016,1,207.8,10,0,23,Net Banking,Delivered,Mumbai
2025-01-29,2025-01-29 15:05:00,ORD-20250129-0041,41,C0101,R009,A013,M018,3,157.27,0,49,44,Net Banking,Delivered,mumbai
2025-01-29,2025-01-29 17:55:00,ORD-20250129-0042,42,C0171,R014,A005,M002,2,194.76,25,20,68,Net Banking,Delivered,Hyderabad
2025-01-29,2025-01-29 10:14:00,ORD-20250129-0043,43,C0058,R006,A007,M009,4,203.33,10,30,22,Card,Delivered,DELHI
2025-01-29,2025-01-29 14:57:00,ORD-20250129-0044,44,C0137,R002,A014,M019,4,348.38,0,30,-39,Card,Delivered,Pune
2025-01-29,2025-01-29 12:30:00,ORD-20250129-0045,45,C0014,R015,A010,M020,3,382.52,25,40,68,UPI,Delivered,Mumbai
2025-01-29,2025-01-29 17:36:00,ORD-20250129-0046,46,C0122,R013,,M010,3,234.78,25,20,25,Wallet,Cancelled,Hyderabad
2025-01-29,2025-01-29 14:32:00,ORD-20250129-0047,47,C0087,R009,A010,M001,1,305.28,15,40,15,Net Banking,Delivered,Bangalore
2025-01-29,2025-01-29 23:41:00,ORD-20250129-0048,48,C0184,R014,A003,M003,4,369.26,25,40,71,Wallet,Delivered,Chennai
2025-01-29,2025-01-29 17:02:00,ORD-20250129-0049,49,C0194,R007,A014,M019,4,133.4,0,40,19,UPI,Delivered,Mumbai
2025-01-29,2025-01-29 17:48:00,ORD-20250129-0050,50,C0062,R012,A010,M004,4, 143.78 ,0,30,27,COD,Delivered,Hyderabad
2025-01-29,2025-01-29 10:50:00,ORD-20250129-0051,51,C0037,R007,A004,M020,3,₹183.57,20,0,68,Net Banking,Delivered,Pune
2025-01-29,2025-01-29 21:14:00,ORD-20250129-0052,52,C0175,R001,A011,M013,2,150.57,15,20,53,COD,Delivered,DELHI
2025-01-29,2025-01-29 15:15:00,ORD-20250129-0053,53,C0124,R002,A014,M002,3,173.91,10,49,45,Card,Delivered,Hyderabad
2025-01-29,2025-01-29 15:13:00,ORD-20250129-0007,7,C0173,R004,,M014,2,272.4,15,49,45,Net Banking,Cancelled,Kolkata
2025-01-29,2025-01-29 15:24:00,ORD-20250129-0008,8,C0200,R011,,M019,3,200.67,5,30,29,Net Banking,Cancelled,DELHI
2025-01-29,2025-01-29 17:19:00,ORD-20250129-0038,38,C0087,R009,A013,M013,3,125.18,10,0,73,UPI,Delivered,Bangalore
