dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-18,2025-01-18 20:11:00,ORD-20250118-0001,1,C0015,R016,A015,M012,4,₹408.99,0,0,45,UPI,Delivered,Hyderabad
2025-01-18,2025-01-18 23:38:00,ORD-20250118-0002,2,C0138,R018,A006,M013,2,231.99,10,30,38,Net Banking,Delivered,mumbai
2025-01-18,2025-01-18 10:03:00,ORD-20250118-0003,3,C0007,R020,A003,M019,3,276.23,10,40,39,Card,Delivered,DELHI
2025-01-18,2025-01-18 19:27:00,ORD-20250118-0004,4,C0111,R016,A013,M014,4,₹176.99,10,30,42,Net Banking,Delivered,mumbai
2025-01-18,2025-01-18 15:34:00,ORD-20250118-0005,5,C0008,R019,A005,M015,3,436.96,0,40,23,Card,Delivered,Pune
2025-01-18,2025-01-18 22:25:00,ORD-20250118-0006,6,C0098,R005,A006,M006,3,100.05,15,20,74,Net Banking,Delivered,Bangalore
2025-01-18,2025-01-18 23:11:00,ORD-20250118-0007,7,C0031,R006,A013,M005,4,238.43,25,30,40,Card,Delivered,Delhi
2025-01-18,2025-01-18 16:01:00,ORD-20250118-0008,8,C0027,R003,A002,M006,1,217.83,10,49,66,Net Banking,Delivered,Mumbai
2025-01-18,2025-01-18 10:48:00,ORD-20250118-0009,9,C0138,R001,A009,M004,4,258.04,5,0,26,Card,Delivered,mumbai
2025-01-18,2025-01-18 22:57:00,ORD-20250118-0010,10,C0004,R009,A012,M015,4,373.24,20,0,24,COD,Delivered,Mumbai
2025-01-18,2025-01-18 13:33:00,ORD-20250118-0011,11,C0065,R008,A007,M016,3,337.68,0,40,50,COD,Delivered,Chennai
2025-01-18,2025-01-18 14:32:00,ORD-20250118-0012,12,C0045,R010,A009,M005,2,266.28,10,0,17,Net Banking,Delivered,Pune
2025-01-18,2025-01-18 14:41:00,ORD-20250118-0013,13,C0095,R010,A003,M015,2,₹392.84,0,20,24,Net Banking,Delivered,Pune
2025-01-18,2025-01-18 22:34:00,ORD-20250118-0014,14,C0158,R016,A002,M020,4,242.2,5,30,56,COD,Delivered,mumbai
2025-01-18,2025-01-18 12:01:00,ORD-20250118-0015,15,C0050,R018,A003,M018,1, 412.16 ,0,0,53,COD,Delivered,Mumbai
2025-01-18,2025-01-18 14:21:00,ORD-20250118-0016,16,C0183,R007,A013,M002,2,200.25,10,49,72,COD,Delivered,Pune
2025-01-18,2025-01-18 10:02:00,ORD-20250118-0017,17,C0180,R004,A014,M017,4,243.0,0,40,37,Card,Delivered,Pune
2025-01-18,2025-01-18 14:58:00,ORD-20250118-0018,18,C0172,R012,A001,M009,2,383.2,25,49,54,Wallet,Delivered,Delhi
2025-01-18,2025-01-18 10:41:00,ORD-20250118-0019,19,C0176,R011,A002,M008,2,278.55,10,49,62,Wallet,Delivered,Kolkata
2025-01-18,2025-01-18 19:33:00,ORD-20250118-0020,20,C0132,R005,A006,M020,4,294.15,10,40,58,Net Banking,Delivered,Hyderabad
2025-01-18,2025-01-18 10:51:00,ORD-20250118-0021,21,C0023,R020,A007,M018,3,144.76,5,49,43,COD,Delivered,Hyderabad
2025-01-18,2025-01-18 19:50:00,ORD-20250118-0022,22,C0027,R005,A011,M004,4,91.13,5,20,48,UPI,Out for Delivery,DELHI
2025-01-18,2025-01-18 13:10:00,ORD-20250118-0023,23,C0038,R004,A001,M002,2, 165.11 ,20,40,42,UPI,Delivered,Mumbai
2025-01-18,2025-01-18 18:53:00,ORD-20250118-0024,24,C0162,R020,,M018,4,125.03,5,30,39,Card,Cancelled,Mumbai
2025-01-18,2025-01-18 21:15:00,ORD-20250118-0025,25,C0142,R010,A011,M011,1,298.16,10,40,65,Wallet,Delivered,Bangalore
2025-01-18,2025-01-18 13:20:00,ORD-20250118-0026,26,C0080,R014,A011,M019,1,92.9,0,40,68,COD,Delivered,Mumbai
2025-01-18,2025-01-18 15:52:00,ORD-20250118-0027,27,C0072,R011,A014,M019,1, 202.62 ,20,40,42,UPI,Delivered,Mumbai
2025-01-18,2025-01-18 20:25:00,ORD-20250118-0028,28,C0095,R010,A012,M003,2,₹445.11,25,49,35,Wallet,Delivered,Pune
2025-01-18,2025-01-18 22:39:00,ORD-20250118-0029,29,C0121,R002,A006,M017,2,239.06,0,40,49,Wallet,Delivered,Kolkata
2025-01-18,2025-01-18 12:24:00,ORD-20250118-0030,30,C0156,R015,A009,M001,4,286.47,0,40,48,Net Banking,Delivered,Delhi
2025-01-18,2025-01-18 15:01:00,ORD-20250118-0031,31,C0095,R019,A008,M014,1, 290.66 ,5,20,16,COD,Delivered,Kolkata
2025-01-18,2025-01-18 21:48:00,ORD-20250118-0032,32,C0092,R015,A014,M017,2,220.65,0,49,38,UPI,Delivered,mumbai
2025-01-18,2025-01-18 15:21:00,ORD-20250118-0033,33,C0131,R011,A008,M004,3,341.24,10,40,53,UPI,Delivered,Delhi
2025-01-18,2025-01-18 18:43:00,ORD-20250118-0034,34,C0166,R018,A010,M005,4,427.79,0,49,75,Wallet,Delivered,Delhi
2025-01-18,2025-01-18 17:03:00,ORD-20250118-0035,35,C0182,R009,A003,M012,1,384.62,25,0,35,Wallet,Delivered,Bangalore
2025-01-18,2025-01-18 10:54:00,ORD-20250118-0036,36,C0148,R005,A006,M005,4, 387.29 ,0,0,55,Card,Delivered,Kolkata
2025-01-18,2025-01-18 14:03:00,ORD-20250118-0037,37,C0118,R006,A005,M007,4,447.0,15,30,15,Net Banking,Delivered,DELHI
2025-01-18,2025-01-18 20:58:00,ORD-20250118-0038,38,C0133,R006,A012,M006,4,168.94,20,49,74,Card,Delivered,Mumbai
2025-01-18,2025-01-18 17:04:00,ORD-20250118-0039,39,C0016,R012,A013,M018,1,113.84,0,40,71,UPI,Delivered,Chennai
2025-01-18,2025-01-18 12:27:00,ORD-20250118-0040,40,C0021,R002,A014,M012,4,99.7,0,40,19,Wallet,Delivered,Chennai
2025-01-18,2025-01-18 20:00:00,ORD-20250118-0041,41,C0002,R016,A011,M009,1,404.58,15,30,29,COD,Cancelled,DELHI
2025-01-18,2025-01-18 17:26:00,ORD-20250118-0042,42,C0152,R018,A014,M019,4,207.51,25,0,41,UPI,Delivered,DELHI
2025-01-18,2025-01-18 12:30:00,ORD-20250118-0043,43,C0052,R010,A015,M018,1,93.14,20,20,58,Net Banking,Delivered,Pune
2025-01-18,2025-01-18 13:56:00,ORD-20250118-0044,44,C0187,R012,A013,M015,2,204.84,0,40,70,Wallet,Delivered,Kolkata
2025-01-18,2025-01-18 10:47:00,ORD-20250118-0045,45,C0110,R015,A004,M007,3,409.67,10,20,35,Net Banking,Delivered,Pune
2025-01-18,2025-01-18 16:58:00,ORD-20250118-0046,46,C0036,R018,A001,M002,4,382.03,20,30,43,Card,Delivered,Delhi
2025-01-18,2025-01-18 15:25:00,ORD-20250118-0047,47,C0041,R007,A014,M019,1,299.8,15,0,17,Card,Delivered,Mumbai
2025-01-18,2025-01-18 20:38:00,ORD-20250118-0048,48,C0027,R008,A008,M004,4, 115.06 ,15,30,60,Net Banking,Cancelled,Mumbai
2025-01-18,2025-01-18 20:44:00,ORD-20250118-0049,49,C0046,R006,A010,M001,3,420.17,10,0,58,UPI,Delivered,Delhi
2025-01-18,2025-01-18 20:08:00,ORD-20250118-0050,50,C0047,R015,A015,M011,3,₹402.61,0,40,63,UPI,Delivered,Delhi
2025-01-18,2025-01-18 15:07:00,ORD-20250118-0051,51,C0087,R007,,M006,3,242.86,25,30,17,Net Banking,Cancelled,Delhi
2025-01-18,2025-01-18 22:28:00,ORD-20250118-0052,52,C0181,R007,A009,M005,1,424.38,15,0,73,UPI,Delivered,Mumbai
2025-01-18,2025-01-18 10:25:00,ORD-20250118-0053,53,C0074,R020,A001,M007,2, 335.31 ,15,20,-75,COD,Cancelled,Kolkata
2025-01-18,2025-01-18 10:32:00,ORD-20250118-0054,54,C0157,R010,A005,M003,1,433.5,0,49,37,COD,Delivered,Chennai
2025-01-18,2025-01-18 20:36:00,ORD-20250118-0055,55,C0088,R005,A002,M002,1,101.95,0,0,40,Wallet,Delivered,Mumbai
2025-01-18,2025-01-18 11:34:00,ORD-20250118-0056,56,C0100,R015,A013,M016,2,448.56,0,20,57,Card,Delivered,Pune
2025-01-18,2025-01-18 19:44:00,ORD-20250118-0057,57,C0096,R008,A008,M001,4,219.48,15,0,28,Card,Delivered,Mumbai
2025-01-18,2025-01-18 11:31:00,ORD-20250118-0058,58,C0055,R013,A015,M011,4,147.95,0,49,18,Wallet,Delivered,Bangalore
2025-01-18,2025-01-18 13:50:00,ORD-20250118-0059,59,C0057,R010,A002,M011,1,₹352.77,0,40,68,Card,Delivered,Hyderabad
2025-01-18,2025-01-18 10:40:00,ORD-20250118-0060,60,C0196,R018,,M018,2,85.16,20,40,43,COD,Cancelled,Mumbai
2025-01-18,2025-01-18 14:57:00,ORD-20250118-0061,61,C0174,R011,A015,M015,4,199.61,0,49,62,Net Banking,Delivered,Pune
2025-01-18,2025-01-18 12:25:00,ORD-20250118-0062,62,C0012,R008,A013,M008,2,375.02,15,30,48,Card,Delivered,mumbai
2025-01-18,2025-01-18 17:56:00,ORD-20250118-0063,63,C0007,R020,A008,M005,1,113.61,0,20,27,COD,Delivered,Delhi
2025-01-18,2025-01-18 20:50:00,ORD-20250118-0064,64,C0156,R006,A015,M003,1,273.23,15,49,21,UPI,Delivered,DELHI
2025-01-18,2025-01-18 16:13:00,ORD-20250118-0065,65,C0138,R012,A002,M011,3,290.52,0,0,39,UPI,Delivered,Mumbai
2025-01-18,2025-01-18 22:49:00,ORD-20250118-0066,66,C0087,R008,A013,M016,2,104.85,0,49,73,COD,Delivered,DELHI
2025-01-18,2025-01-18 14:21:00,ORD-20250118-0067,67,C0080,R002,A003,M004,2, 347.28 ,0,49,28,Wallet,Out for Delivery,Bangalore
