dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-08,2025-01-08 22:49:00,ORD-20250108-0001,1,C0177,R018,A001,M010,1,421.19,15,49,55,Wallet,Delivered,Kolkata
2025-01-08,2025-01-08 16:13:00,ORD-20250108-0002,2,C0101,R003,A008,M018,1,201.67,10,0,25,Wallet,Delivered,Bangalore
2025-01-08,2025-01-08 10:52:00,ORD-20250108-0003,3,C0177,R020,A004,M016,1,417.2,10,49,19,Card,Delivered,DELHI
2025-01-08,2025-01-08 10:10:00,ORD-20250108-0004,4,C0084,R014,A002,M013,2,278.49,5,20,70,Net Banking,Delivered,mumbai
2025-01-08,2025-01-08 12:38:00,ORD-20250108-0005,5,C0148,R010,A012,M019,4,₹181.91,0,40,19,Wallet,Delivered,Hyderabad
2025-01-08,2025-01-08 18:21:00,ORD-20250108-0006,6,C0146,R016,A001,M015,1,186.53,10,40,54,COD,Delivered,Kolkata
2025-01-08,2025-01-08 13:11:00,ORD-20250108-0007,7,C0159,R014,A011,M015,2,338.45,0,20,71,Card,Delivered,DELHI
2025-01-08,2025-01-08 14:42:00,ORD-20250108-0008,8,C0018,R007,A013,M016,1,₹448.27,0,49,64,Net Banking,Delivered,mumbai
2025-01-08,2025-01-08 12:16:00,ORD-20250108-0009,9,C0054,R017,A002,M002,4,221.03,20,0,15,COD,Delivered,Chennai
2025-01-08,2025-01-08 20:47:00,ORD-20250108-0010,10,C0119,R016,A009,M015,2,344.03,10,20,25,Wallet,Delivered,Delhi
2025-01-08,2025-01-08 12:18:00,ORD-20250108-0011,11,C0032,R018,A011,M013,1,330.63,5,0,72,COD,Delivered,mumbai
2025-01-08,2025-01-08 21:03:00,ORD-20250108-0012,12,C0163,R017,A005,M004,4,₹99.39,20,20,74,COD,Delivered,Hyderabad
2025-01-08,2025-01-08 11:01:00,ORD-20250108-0013,13,C0108,R001,A004,M001,1,161.61,0,20,17,UPI,Delivered,Chennai
2025-01-08,2025-01-08 15:35:00,ORD-20250108-0014,14,C0161,R007,A009,M020,4,427.4,15,30,-26,Card,Delivered,Mumbai
2025-01-08,2025-01-08 16:13:00,ORD-20250108-0015,15,C0118,R008,A005,M003,3,96.26,25,0,60,Wallet,Delivered,Bangalore
2025-01-08,2025-01-08 14:06:00,ORD-20250108-0016,16,C0154,R011,A013,M013,2,202.86,15,40,19,Wallet,Delivered,mumbai
2025-01-08,2025-01-08 16:32:00,ORD-20250108-0017,17,C0164,R008,A001,M017,2,87.85,5,40,63,UPI,Delivered,Mumbai
2025-01-08,2025-01-08 12:23:00,ORD-20250108-0018,18,C0128,R010,A004,M007,1,168.08,25,30,23,UPI,Delivered,DELHI
2025-01-08,2025-01-08 22:26:00,ORD-20250108-0019,19,C0166,R010,A012,M001,3,206.81,5,20,53,Wallet,Delivered,Chennai
2025-01-08,2025-01-08 12:28:00,ORD-20250108-0020,20,C0162,R001,,M003,2,99.28,0,0,26,COD,Cancelled,Hyderabad
2025-01-08,2025-01-08 18:05:00,ORD-20250108-0021,21,C0110,R015,A004,M010,2,236.89,25,20,32,Net Banking,Delivered,Delhi
2025-01-08,2025-01-08 15:25:00,ORD-20250108-0022,22,C0097,R006,A009,M016,4,361.32,0,40,42,Card,Delivered,DELHI
2025-01-08,2025-01-08 12:35:00,ORD-20250108-0023,23,C0187,R006,A005,M009,4,184.79,15,20,60,COD,Delivered,Hyderabad
2025-01-08,2025-01-08 10:00:00,ORD-20250108-0024,24,C0129,R012,A007,M016,4,439.08,0,40,-71,UPI,Delivered,Kolkata
2025-01-08,2025-01-08 19:10:00,ORD-20250108-0025,25,C0050,R014,A013,M009,3,268.56,0,40,74,COD,Delivered,Hyderabad
2025-01-08,2025-01-08 17:02:00,ORD-20250108-0026,26,C0093,R001,A008,M005,2,174.09,0,0,22,Net Banking,Delivered,Kolkata
2025-01-08,2025-01-08 21:37:00,ORD-20250108-0027,27,C0021,R017,,M007,4,173.56,20,49,34,UPI,Cancelled,Delhi
2025-01-08,2025-01-08 20:36:00,ORD-20250108-0028,28,C0199,R012,A004,M005,4,₹338.63,0,40,15,Net Banking,Delivered,DELHI
2025-01-08,2025-01-08 16:41:00,ORD-20250108-0029,29,C0074,R014,A003,M006,2,153.27,25,49,67,COD,Delivered,Mumbai
