dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-03-08,2025-03-08 13:27:00,ORD-20250308-0001,1,C0123,R004,A007,M014,3,361.0,0,20,39,Wallet,Delivered,Bangalore
2025-03-08,2025-03-08 17:56:00,ORD-20250308-0002,2,C0153,R010,A011,M003,3,81.18,5,20,-72,Wallet,Delivered,mumbai
2025-03-08,2025-03-08 10:14:00,ORD-20250308-0003,3,C0132,R006,A015,M009,3,357.3,25,20,32,Card,Delivered,Kolkata
2025-03-08,2025-03-08 13:51:00,ORD-20250308-0004,4,C0169,R010,A005,M013,4,394.99,0,0,19,Card,Delivered,Bangalore
2025-03-08,2025-03-08 23:10:00,ORD-20250308-0005,5,C0185,R003,A015,M017,3,426.94,20,49,48,UPI,Delivered,DELHI
2025-03-08,2025-03-08 20:35:00,ORD-20250308-0006,6,C0045,R008,A006,M005,1,106.46,0,20,35,Wallet,Delivered,Pune
2025-03-08,2025-03-08 15:28:00,ORD-20250308-0007,7,C0005,R007,A009,M003,1,100.69,5,20,32,Net Banking,Delivered,Hyderabad
2025-03-08,2025-03-08 10:32:00,ORD-20250308-0008,8,C0026,R010,A004,M003,4,212.5,10,30,70,Net Banking,Delivered,Hyderabad
2025-03-08,2025-03-08 22:41:00,ORD-20250308-0009,9,C0050,R001,A012,M003,3,391.18,0,30,62,Net Banking,Delivered,Kolkata
2025-03-08,2025-03-08 22:22:00,ORD-20250308-0010,10,C0086,R003,A009,M015,4,₹172.7,5,40,18,Net Banking,Delivered,Delhi
2025-03-08,2025-03-08 14:30:00,ORD-20250308-0011,11,C0041,R006,A013,M005,3,202.34,15,0,39,Card,Delivered,Delhi
2025-03-08,2025-03-08 18:42:00,ORD-20250308-0012,12,C0004,R011,A001,M009,3,348.75,0,49,32,UPI,Delivered,mumbai
2025-03-08,2025-03-08 22:39:00,ORD-20250308-0013,13,C0102,R004,A014,M020,4,298.68,0,20,21,Net Banking,Delivered,Mumbai
2025-03-08,2025-03-08 23:42:00,ORD-20250308-0014,14,C0134,R015,A006,M017,4,416.07,0,40,69,Net Banking,Delivered,Chennai
2025-03-08,2025-03-08 16:30:00,ORD-20250308-0015,15,C0013,R019,,M017,3,123.75,5,49,74,COD,Cancelled,DELHI
2025-03-08,2025-03-08 15:29:00,ORD-20250308-0016,16,C0157,R010,A014,M002,3,430.73,15,0,40,Wallet,Delivered,DELHI
2025-03-08,2025-03-08 15:05:00,ORD-20250308-0017,17,C0028,R018,A002,M018,4,331.01,25,20,32,UPI,Delivered,DELHI
2025-03-08,2025-03-08 22:20:00,ORD-20250308-0018,18,C0030,R009,A008,M020,3,249.47,15,30,16,UPI,Cancelled,Hyderabad
2025-03-08,2025-03-08 22:46:00,ORD-20250308-0019,19,C0074,R006,A010,M013,4,297.49,5,49,67,UPI,Delivered,Mumbai
2025-03-08,2025-03-08 11:27:00,ORD-20250308-0020,20,C0141,R010,A003,M012,2,350.96,0,20,48,Wallet,Delivered,Hyderabad
2025-03-08,2025-03-08 10:12:00,ORD-20250308-0021,21,C0138,R004,A007,M010,1,181.73,0,40,24,COD,Delivered,Bangalore
2025-03-08,2025-03-08 15:49:00,ORD-20250308-0022,22,C0146,R012,A003,M007,1,397.2,15,20,26,COD,Delivered,mumbai
2025-03-08,2025-03-08 22:08:00,ORD-20250308-0023,23,C0011,R014,A005,M013,1,214.61,0,20,44,COD,Delivered,mumbai
2025-03-08,2025-03-08 22:16:00,ORD-20250308-0024,24,C0096,R002,A009,M017,2,81.47,10,49,22,UPI,Delivered,Pune
2025-03-08,2025-03-08 19:44:00,ORD-20250308-0025,25,C0108,R016,A003,M005,4,346.45,0,40,73,COD,Delivered,mumbai
2025-03-08,2025-03-08 21:39:00,ORD-20250308-0026,26,C0134,R001,A015,M002,4,134.08,0,20,52,Net Banking,Delivered,Mumbai
2025-03-08,2025-03-08 22:35:00,ORD-20250308-0027,27,C0113,R016,A006,M002,2,410.55,10,30,30,COD,Delivered,Hyderabad
2025-03-08,2025-03-08 22:09:00,ORD-20250308-0028,28,C0025,R001,A008,M007,3,₹382.24,0,30,67,Card,Out for Delivery,Bangalore
2025-03-08,2025-03-08 17:01:00,ORD-20250308-0029,29,C0151,R017,A014,M007,1,₹429.3,10,20,16,UPI,Delivered,Pune
2025-03-08,2025-03-08 23:34:00,ORD-20250308-0030,30,C0141,R007,A005,M002,3,89.22,25,30,58,Wallet,Cancelled,Kolkata
2025-03-08,2025-03-08 18:23:00,ORD-20250308-0031,31,C0142,R004,,M020,3,234.03,0,20,27,Wallet,Cancelled,Kolkata
2025-03-08,2025-03-08 14:10:00,ORD-20250308-0032,32,C0086,R001,A008,M010,1,424.72,25,30,23,Wallet,Delivered,DELHI
2025-03-08,2025-03-08 22:19:00,ORD-20250308-0033,33,C0014,R014,A015,M014,2,₹179.86,0,40,-57,UPI,Delivered,Bangalore
2025-03-08,2025-03-08 22:40:00,ORD-20250308-0034,34,C0070,R004,A012,M018,4,99.53,0,49,75,Wallet,Delivered,Bangalore
2025-03-08,2025-03-08 16:46:00,ORD-20250308-0035,35,C0047,R003,A008,M013,2,350.52,0,30,19,Wallet,Delivered,Bangalore
2025-03-08,2025-03-08 14:16:00,ORD-20250308-0036,36,C0055,R006,A015,M019,3,81.56,20,30,24,Net Banking,Delivered,Delhi
2025-03-08,2025-03-08 21:59:00,ORD-20250308-0037,37,C0126,R006,A013,M009,4,415.75,5,0,48,Wallet,Delivered,mumbai
2025-03-08,2025-03-08 10:27:00,ORD-20250308-0038,38,C0013,R010,A001,M009,2,243.88,25,0,51,Net Banking,Delivered,mumbai
