dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-02,2025-01-02 18:17:00,ORD-20250102-0001,1,C0153,R018,A012,M006,3,187.05,0,20,63,UPI,Delivered,Pune
2025-01-02,2025-01-02 23:41:00,ORD-20250102-0002,2,C0033,R005,A006,M008,2,361.75,10,40,39,UPI,Delivered,Kolkata
2025-01-02,2025-01-02 18:47:00,ORD-20250102-0003,3,C0072,R012,,M015,1,401.5,25,30,69,Wallet,Cancelled,Kolkata
2025-01-02,2025-01-02 13:27:00,ORD-20250102-0004,4,C0055,R016,A005,M009,3,282.5,15,0,17,Net Banking,Delivered,Mumbai
2025-01-02,2025-01-02 11:59:00,ORD-20250102-0005,5,C0041,R015,A007,M015,2,448.41,10,20,70,Card,Delivered,Delhi
2025-01-02,2025-01-02 20:23:00,ORD-20250102-0006,6,C0065,R003,A011,M012,2,99.16,5,40,56,UPI,Delivered,Mumbai
2025-01-02,2025-01-02 13:30:00,ORD-20250102-0007,7,C0020,R005,A011,M019,4,83.44,20,20,45,Net Banking,Delivered,Delhi
2025-01-02,2025-01-02 21:51:00,ORD-20250102-0008,8,C0027,R004,A005,M011,2,221.61,0,0,48,Wallet,Delivered,Bangalore
2025-01-02,2025-01-02 17:22:00,ORD-20250102-0009,9,C0185,R007,,M005,4,398.19,0,49,61,Net Banking,Cancelled,Chennai
2025-01-02,2025-01-02 22:08:00,ORD-20250102-0010,10,C0064,R009,A010,M003,3,368.22,10,20,48,COD,Delivered,Kolkata
2025-01-02,2025-01-02 14:41:00,ORD-20250102-0011,11,C0014,R008,A004,M016,4,₹316.09,0,30,74,Net Banking,Delivered,Kolkata
2025-01-02,2025-01-02 15:34:00,ORD-20250102-0012,12,C0175,R006,A001,M016,1,85.1,20,49,33,Wallet,Cancelled,Kolkata
2025-01-02,2025-01-02 16:44:00,ORD-20250102-0013,13,C0103,R003,A003,M018,3,₹110.93,5,20,49,Wallet,Delivered,Delhi
2025-01-02,2025-01-02 14:44:00,ORD-20250102-0014,14,C0112,R008,A015,M002,4,122.92,0,0,15,UPI,Delivered,Bangalore
2025-01-02,2025-01-02 17:22:00,ORD-20250102-0015,15,C0134,R017,A003,M009,3,351.19,15,40,32,Card,Delivered,Delhi
2025-01-02,2025-01-02 17:29:00,ORD-20250102-0016,16,C0131,R012,A010,M002,2,216.04,0,20,62,UPI,Delivered,Mumbai
2025-01-02,2025-01-02 13:02:00,ORD-20250102-0017,17,C0121,R012,,M013,1,284.56,20,20,35,Card,Cancelled,Pune
2025-01-02,2025-01-02 23:04:00,ORD-20250102-0018,18,C0147,R012,A015,M004,1,146.36,20,0,71,Card,Delivered,Pune
2025-01-02,2025-01-02 15:05:00,ORD-20250102-0019,19,C0142,R015,A005,M001,3,353.64,25,20,61,COD,Delivered,Bangalore
