dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-03-02,2025-03-02 20:01:00,ORD-20250302-0001,1,C0004,R006,A001,M020,4,316.01,10,40,35,COD,Delivered,Mumbai
2025-03-02,2025-03-02 19:09:00,ORD-20250302-0002,2,C0039,R006,A009,M006,1,₹227.53,15,49,67,COD,Delivered,Bangalore
2025-03-02,2025-03-02 13:10:00,ORD-20250302-0003,3,C0127,R005,A003,M008,3,106.42,0,49,28,UPI,Delivered,Pune
2025-03-02,2025-03-02 22:34:00,ORD-20250302-0004,4,C0150,R020,A011,M009,2,446.59,5,20,26,Card,Delivered,Kolkata
2025-03-02,2025-03-02 22:54:00,ORD-20250302-0005,5,C0102,R004,A008,M020,1,96.8,20,20,24,UPI,Delivered,Hyderabad
2025-03-02,2025-03-02 20:14:00,ORD-20250302-0006,6,C0115,R011,A005,M006,3,324.94,0,20,-45,UPI,Delivered,Pune
2025-03-02,2025-03-02 18:58:00,ORD-20250302-0007,7,C0157,R020,A013,M016,3,141.16,25,20,17,Card,Delivered,DELHI
2025-03-02,2025-03-02 23:51:00,ORD-20250302-0008,8,C0094,R002,A008,M017,3,393.25,0,40,-57,Wallet,Delivered,Hyderabad
2025-03-02,2025-03-02 10:40:00,ORD-20250302-0009,9,C0117,R016,A007,M008,4,361.37,25,40,20,Card,Cancelled,mumbai
2025-03-02,2025-03-02 23:14:00,ORD-20250302-0010,10,C0058,R008,A009,M011,2,264.56,0,20,49,Wallet,Out for Delivery,Pune
2025-03-02,2025-03-02 22:43:00,ORD-20250302-0011,11,C0015,R011,A005,M014,4,220.53,25,49,22,UPI,Delivered,mumbai
2025-03-02,2025-03-02 19:40:00,ORD-20250302-0012,12,C0103,R005,A015,M009,3,138.56,25,30,42,Net Banking,Delivered,Hyderabad
2025-03-02,2025-03-02 17:09:00,ORD-20250302-0013,13,C0014,R003,A012,M016,1,103.55,15,40,44,Card,Delivered,mumbai
2025-03-02,2025-03-02 13:23:00,ORD-20250302-0014,14,C0029,R002,A005,M014,3,176.36,0,40,75,Net Banking,Delivered,mumbai
2025-03-02,2025-03-02 20:31:00,ORD-20250302-0015,15,C0133,R017,A013,M002,2,441.52,0,20,58,UPI,Delivered,Mumbai
2025-03-02,2025-03-02 18:13:00,ORD-20250302-0016,16,C0058,R010,,M004,1,368.38,0,20,54,UPI,Cancelled,Hyderabad
2025-03-02,2025-03-02 18:54:00,ORD-20250302-0017,17,C0003,R007,A002,M012,2,243.18,15,0,65,Wallet,Delivered,DELHI
2025-03-02,2025-03-02 20:54:00,ORD-20250302-0018,18,C0188,R018,A009,M004,4,339.65,25,20,23,Wallet,Delivered,Bangalore
2025-03-02,2025-03-02 23:53:00,ORD-20250302-0019,19,C0124,R017,A003,M002,2,406.54,20,20,70,UPI,Delivered,Kolkata
2025-03-02,2025-03-02 12:01:00,ORD-20250302-0020,20,C0071,R014,A015,M015,2,415.89,20,49,19,Card,Delivered,DELHI
2025-03-02,2025-03-02 16:30:00,ORD-20250302-0021,21,C0011,R015,A009,M013,4,393.29,10,49,19,Card,Delivered,Delhi
2025-03-02,2025-03-02 10:06:00,ORD-20250302-0022,22,C0088,R009,A003,M006,3, 203.67 ,0,49,-62,Net Banking,Delivered,Bangalore
2025-03-02,2025-03-02 15:32:00,ORD-20250302-0023,23,C0078,R006,A003,M008,4,423.17,15,20,22,COD,Delivered,mumbai
2025-03-02,2025-03-02 22:46:00,ORD-20250302-0024,24,C0171,R005,A002,M008,3,₹161.99,20,40,70,COD,Delivered,Kolkata
2025-03-02,2025-03-02 17:28:00,ORD-20250302-0025,25,C0194,R012,A008,M019,4,252.48,10,40,16,Card,Delivered,Kolkata
2025-03-02,2025-03-02 21:21:00,ORD-20250302-0026,26,C0164,R015,A010,M010,4,373.19,20,49,47,Net Banking,Cancelled,Pune
2025-03-02,2025-03-02 22:25:00,ORD-20250302-0027,27,C0041,R020,A013,M005,4,257.71,15,20,63,UPI,Delivered,DELHI
2025-03-02,2025-03-02 11:05:00,ORD-20250302-0028,28,C0004,R001,A012,M002,4,279.96,0,40,28,Card,Delivered,Delhi
2025-03-02,2025-03-02 19:34:00,ORD-20250302-0029,29,C0125,R002,,M007,1,351.26,0,20,45,Card,Cancelled,Pune
2025-03-02,2025-03-02 23:23:00,ORD-20250302-0030,30,C0068,R012,A015,M010,4,430.46,0,30,33,Net Banking,Delivered,Delhi
2025-03-02,2025-03-02 17:19:00,ORD-20250302-0031,31,C0007,R014,A008,M013,3,₹126.5,20,0,28,Wallet,Delivered,DELHI
2025-03-02,2025-03-02 23:10:00,ORD-20250302-0032,32,C0049,R015,A009,M013,2,197.35,5,0,49,Net Banking,Delivered,Mumbai
2025-03-02,2025-03-02 19:04:00,ORD-20250302-0033,33,C0046,R017,A002,M003,2,412.36,0,30,42,UPI,Delivered,Bangalore
2025-03-02,2025-03-02 16:10:00,ORD-20250302-0034,34,C0044,R011,A004,M004,3,235.14,10,30,29,COD,Delivered,DELHI
2025-03-02,2025-03-02 12:56:00,ORD-20250302-0035,35,C0129,R009,A002,M001,2,211.29,10,20,-26,UPI,Delivered,DELHI
