dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-01-17,2025-01-17 12:16:00,ORD-20250117-0001,1,C0021,R011,A006,M006,4,145.82,0,40,75,COD,Delivered,Chennai
2025-01-17,2025-01-17 18:38:00,ORD-20250117-0002,2,C0176,R012,A009,M004,1,287.18,25,49,31,Wallet,Delivered,Chennai
2025-01-17,2025-01-17 10:39:00,ORD-20250117-0003,3,C0083,R016,A004,M010,1,151.84,0,0,73,Net Banking,Delivered,Bangalore
2025-01-17,2025-01-17 10:12:00,ORD-20250117-0004,4,C0134,R011,A013,M019,1,111.82,0,30,33,Card,Delivered,Chennai
2025-01-17,2025-01-17 13:06:00,ORD-20250117-0005,5,C0056,R006,A004,M012,4,256.07,5,40,43,UPI,Delivered,Mumbai
2025-01-17,2025-01-17 19:17:00,ORD-20250117-0006,6,C0039,R004,A001,M010,3,145.61,0,49,48,UPI,Cancelled,Bangalore
2025-01-17,2025-01-17 22:30:00,ORD-20250117-0007,7,C0002,R009,A014,M012,3,228.81,20,40,18,Wallet,Delivered,DELHI
2025-01-17,2025-01-17 16:50:00,ORD-20250117-0008,8,C0194,R015,A005,M018,2,131.14,10,49,55,Wallet,Delivered,Kolkata
2025-01-17,2025-01-17 15:50:00,ORD-20250117-0009,9,C0082,R020,A003,M010,3,434.46,20,30,16,UPI,Delivered,Mumbai
2025-01-17,2025-01-17 10:09:00,ORD-20250117-0010,10,C0079,R012,A015,M008,2,106.92,0,30,70,COD,Delivered,Mumbai
2025-01-17,2025-01-17 15:21:00,ORD-20250117-0011,11,C0124,R002,A011,M017,4,285.55,10,30,69,Wallet,Delivered,Kolkata
2025-01-17,2025-01-17 16:37:00,ORD-20250117-0012,12,C0159,R016,A014,M005,2,236.54,10,40,24,COD,Delivered,Chennai
2025-01-17,2025-01-17 23:32:00,ORD-20250117-0013,13,C0190,R006,A002,M012,2,377.99,0,20,27,COD,Delivered,Hyderabad
2025-01-17,2025-01-17 19:09:00,ORD-20250117-0014,14,C0166,R001,A001,M010,4,353.17,20,30,46,Wallet,Delivered,mumbai
2025-01-17,2025-01-17 15:01:00,ORD-20250117-0015,15,C0137,R006,A012,M016,1,326.11,15,40,44,Card,Delivered,DELHI
2025-01-17,2025-01-17 20:17:00,ORD-20250117-0016,16,C0124,R005,A010,M013,1,200.41,25,40,72,COD,Delivered,Delhi
2025-01-17,2025-01-17 16:03:00,ORD-20250117-0017,17,C0141,R006,,M015,2,103.43,5,49,56,COD,Cancelled,Mumbai
2025-01-17,2025-01-17 15:11:00,ORD-20250117-0018,18,C0045,R005,A004,M019,4,406.18,15,49,19,COD,Cancelled,DELHI
2025-01-17,2025-01-17 18:09:00,ORD-20250117-0019,19,C0061,R006,A012,M011,2,372.06,15,49,75,Net Banking,Delivered,Delhi
