dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-02-25,2025-02-25 16:20:00,ORD-20250225-0001,1,C0104,R018,A009,M013,1,356.73,0,0,18,Wallet,Delivered,Chennai
2025-02-25,2025-02-25 21:48:00,ORD-20250225-0002,2,C0056,R018,A014,M004,3,₹400.11,0,30,32,Wallet,Delivered,Chennai
2025-02-25,2025-02-25 17:34:00,ORD-20250225-0003,3,C0028,R018,,M002,3,309.11,10,49,48,UPI,Cancelled,Chennai
2025-02-25,2025-02-25 20:48:00,ORD-20250225-0004,4,C0163,R004,A007,M010,1,408.78,0,40,-20,Net Banking,Delivered,Chennai
2025-02-25,2025-02-25 16:53:00,ORD-20250225-0005,5,C0037,R013,A009,M013,3,187.48,5,40,29,Net Banking,Delivered,Kolkata
2025-02-25,2025-02-25 16:23:00,ORD-20250225-0006,6,C0155,R020,A001,M012,2,325.2,0,20,72,UPI,Delivered,Kolkata
2025-02-25,2025-02-25 12:11:00,ORD-20250225-0007,7,C0098,R014,A005,M009,1,274.8,0,49,48,COD,Delivered,Chennai
2025-02-25,2025-02-25 18:03:00,ORD-20250225-0008,8,C0169,R012,A011,M007,3,110.36,5,30,42,UPI,Delivered,mumbai
2025-02-25,2025-02-25 10:10:00,ORD-20250225-0009,9,C0125,R017,A005,M010,3,248.81,25,20,62,Wallet,Delivered,Delhi
2025-02-25,2025-02-25 17:48:00,ORD-20250225-0010,10,C0098,R003,A014,M020,4,286.3,15,49,75,Card,Delivered,Hyderabad
2025-02-25,2025-02-25 11:13:00,ORD-20250225-0011,11,C0163,R011,A009,M016,4,193.75,5,49,45,Net Banking,Delivered,Delhi
2025-02-25,2025-02-25 21:31:00,ORD-20250225-0012,12,C0089,R014,A010,M011,1,222.4,10,30,24,UPI,Delivered,DELHI
2025-02-25,2025-02-25 10:38:00,ORD-20250225-0013,13,C0081,R009,A010,M011,2,187.08,20,20,34,UPI,Delivered,Delhi
2025-02-25,2025-02-25 16:54:00,ORD-20250225-0014,14,C0198,R003,A014,M015,4,173.21,15,20,30,Card,Delivered,Bangalore
2025-02-25,2025-02-25 10:06:00,ORD-20250225-0015,15,C0093,R013,A007,M020,1,220.45,15,40,29,Net Banking,Delivered,DELHI
