dt,order_ts,order_id,item_seq,customer_id,restaurant_id,agent_id,item_id,quantity,item_price,discount_pct,delivery_fee,delivery_time_mins,payment_mode,order_status,city
2025-03-03,2025-03-03 22:11:00,ORD-20250303-0001,1,C0122,R006,A005,M012,3,423.83,0,40,51,COD,Delivered,Chennai
2025-03-03,2025-03-03 14:50:00,ORD-20250303-0002,2,C0110,R016,A010,M015,4,243.44,0,40,35,Net Banking,Delivered,Hyderabad
2025-03-03,2025-03-03 18:00:00,ORD-20250303-0003,3,C0103,R014,A008,M006,3,84.82,0,40,28,COD,Delivered,Bangalore
2025-03-03,2025-03-03 19:46:00,ORD-20250303-0004,4,C0029,R016,A001,M013,2,227.99,15,30,-31,COD,Delivered,Delhi
2025-03-03,2025-03-03 19:23:00,ORD-20250303-0005,5,C0098,R011,A006,M001,3,₹287.35,10,49,26,Wallet,Delivered,Hyderabad
2025-03-03,2025-03-03 23:20:00,ORD-20250303-0006,6,C0183,R013,A003,M002,2,440.95,25,30,71,Wallet,Delivered,Kolkata
2025-03-03,2025-03-03 13:26:00,ORD-20250303-0007,7,C0160,R008,A006,M018,3,₹224.92,0,30,29,UPI,Delivered,mumbai
2025-03-03,2025-03-03 15:38:00,ORD-20250303-0008,8,C0050,R003,A015,M015,1,₹405.63,10,30,40,UPI,Delivered,Pune
2025-03-03,2025-03-03 17:43:00,ORD-20250303-0009,9,C0152,R013,A007,M004,3,98.55,25,30,36,Card,Delivered,Hyderabad
2025-03-03,2025-03-03 17:37:00,ORD-20250303-0010,10,C0154,R016,A007,M018,4,₹270.54,20,30,19,Wallet,Cancelled,DELHI
2025-03-03,2025-03-03 18:28:00,ORD-20250303-0011,11,C0074,R010,A003,M016,1,255.64,15,30,35,Net Banking,Delivered,mumbai
2025-03-03,2025-03-03 10:25:00,ORD-20250303-0012,12,C0011,R017,A009,M011,2,195.46,10,20,74,Net Banking,Delivered,Chennai
2025-03-03,2025-03-03 14:05:00,ORD-20250303-0013,13,C0019,R011,A008,M014,4,98.97,20,20,39,Wallet,Delivered,DELHI
2025-03-03,2025-03-03 11:34:00,ORD-20250303-0014,14,C0015,R012,A013,M005,2,89.81,5,0,42,Card,Delivered,Kolkata
2025-03-03,2025-03-03 10:25:00,ORD-20250303-0015,15,C0176,R013,A004,M010,2,168.34,5,49,48,COD,Delivered,Hyderabad
2025-03-03,2025-03-03 20:05:00,ORD-20250303-0016,16,C0068,R019,A006,M008,3,269.15,0,0,75,Net Banking,Delivered,Kolkata
2025-03-03,2025-03-03 16:20:00,ORD-20250303-0017,17,C0054,R009,A015,M016,1,₹92.94,0,49,74,UPI,Delivered,Mumbai
2025-03-03,2025-03-03 13:57:00,ORD-20250303-0018,18,C0043,R014,A002,M013,4,287.47,20,30,34,Wallet,Delivered,Delhi
2025-03-03,2025-03-03 16:09:00,ORD-20250303-0019,19,C0127,R016,A003,M014,3,425.52,0,20,23,Wallet,Delivered,Delhi
2025-03-03,2025-03-03 15:12:00,ORD-20250303-0020,20,C0095,R007,A010,M015,2,₹441.2,25,40,62,UPI,Delivered,Kolkata
2025-03-03,2025-03-03 12:18:00,ORD-20250303-0021,21,C0035,R020,A001,M007,1,₹383.46,25,0,22,Card,Delivered,Pune
2025-03-03,2025-03-03 16:01:00,ORD-20250303-0022,22,C0139,R008,A015,M010,4,178.17,0,40,50,COD,Out for Delivery,Delhi
2025-03-03,2025-03-03 12:13:00,ORD-20250303-0023,23,C0057,R004,A004,M011,3,301.46,25,30,19,COD,Delivered,mumbai
2025-03-03,2025-03-03 15:06:00,ORD-20250303-0024,24,C0077,R004,A012,M013,4,337.05,0,20,54,COD,Delivered,Bangalore
2025-03-03,2025-03-03 17:33:00,ORD-20250303-0025,25,C0101,R002,A005,M006,4,159.72,0,0,24,Wallet,Delivered,Delhi
2025-03-03,2025-03-03 14:59:00,ORD-20250303-0026,26,C0174,R019,A006,M019,2,407.47,0,0,64,Card,Delivered,Pune
2025-03-03,2025-03-03 19:46:00,ORD-20250303-0027,27,C0125,R002,A010,M011,3,439.14,0,30,35,UPI,Delivered,Mumbai
